filename,bytes,docket_label,source_url
2026-05-06_dkt_Defendant_Tyler_James_Robinson_s_Motion_in_Limine_to_Preclude_the_Utilization_of_Art_I_sec.pdf,267619,"Defendant Tyler James Robinson’s Motion in Limine to Preclude the Utilization of Art. I sec. 12 and Rule 1102 to Sanction the Admissibility of Hearsay Evidence to Establish Probable Cause at the Prelim, 5-6-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/f3398ee6-907a-4c70-8563-c9aae27f59d1.pdf
2026-05-06_dkt_State_s_Preliminary_Hearing_Witness_and_Exhibit_List.pdf,372832,"State’s Preliminary Hearing Witness and Exhibit List, 5-6-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/59f61407-2811-4027-90d5-a611f4d21098.pdf
2026-05-07_dkt_Reply_to_Opposition_to_Motion_for_an_Order_to_Show_Cause_for_Alleged_Contempt_of_Court_and.pdf,495303,"Reply to Opposition to Motion for an Order to Show Cause for Alleged Contempt of Court and for an Order Compelling Discovery Relating to the Alleged Contempt, 5-7-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/c3538aaa-f964-4d55-af14-cde8e3f72dab.pdf
2026-05-08_dkt_Objection_to_Defendant_s_Motion_in_Limine_to_Close_Portions_of_the_Preliminary_Hearing_and.pdf,227077,"Objection to Defendant s Motion in Limine to Close Portions of the Preliminary Hearing and Seal Exhibits, 5-8-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/5a3c8d5d-d384-4355-a543-9b1fe0985ffc.pdf
2026-05-08_dkt_Objection_to_Defendant_s_Motion_in_Limine_to_Prelude_the_Utilization_of_Article_I_Section_.pdf,201856,"Objection to Defendant s Motion in Limine to Prelude the Utilization of Article I, Section 12 of the Utah Constitution and Rule 1102 of the Utah Rules of Evidence at the Preliminary Hearing, 5-8-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/f8cbe917-5fc2-4347-b852-599c60ae6e51.pdf
2026-05-08_dkt_Ruling_and_Order_on_Defendant_s_Motion_to_Exclude_Still_Photographers_TV_Cameras_and_Micro.pdf,4029500,"Ruling and Order on Defendant's Motion to Exclude Still Photographers, TV Cameras and Microphones from the Courtroom (Docket 305) and Standing Order on Electronic Media Coverage Requests, 5-8-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/eae0b483-1222-4fd2-b202-d40ed3c227d3.pdf
2026-05-08_dkt_Ruling_and_Order_on_Defendant_s_Motion_to_Vacate_or_Continue_Preliminary_Hearing_Pending_D.pdf,1820592,"Ruling and Order on Defendant's Motion to Vacate or Continue Preliminary Hearing Pending Discovery and to Permit Constitutionally Adequate Time for Preparation, 5-8-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/7f76a6a0-57cd-49e1-9c8a-c6292b92bfb1.pdf
2026-05-11_dkt_Request_and_Order_for_Electronic_Media_Coverage_of_Court_Proceedings.pdf,158976,"Request and Order for Electronic Media Coverage of Court Proceedings, 5-11-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/caac9a0c-9f5b-4a2e-840c-12586e348fe6.pdf
2026-05-12_dkt_Ruling_on_the_Record.pdf,729810,"Ruling on the Record, 5-12-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/5731f157-5788-4f3e-aed2-3446937b8d0b.pdf
2026-05-15_dkt_Corrected_State_s_Response_to_Tyler_James_Robinson_s_Motion_in_Limine.pdf,309583,"Corrected State’s Response to Tyler James Robinson’s Motion in Limine, 5-15-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/bc7b6aad-2192-4a27-ba5d-4679e995a260.pdf
2026-05-15_dkt_Opposition_to_Defendant_s_Motion_to_Close_Portions_of_Preliminary_Hearing_and_Seal_Exhibit.pdf,236869,"Opposition to Defendant’s Motion to Close Portions of Preliminary Hearing and Seal Exhibits, 5-15-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/bedd7084-99b7-43c4-af6e-4c8ecc932ad0.pdf
2026-05-15_dkt_State_s_Response_to_Tyler_James_Robinson_s_Motion_in_Limine.pdf,309560,"State’s Response to Tyler James Robinson’s Motion in Limine, 5-15-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/680b7731-7d12-4eed-bf10-1a52222e511b.pdf
2026-05-18_dkt_Reply_in_Support_of_Motion_to_Close_Seal_Portions_of_Preliminary_Hearing.pdf,233490,"Reply in Support of Motion to Close/Seal Portions of Preliminary Hearing, 5-18-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/406202df-cf86-426e-b226-3eb36fc69496.pdf
2026-05-19_dkt_Request_and_Order_for_Electronic_Media_Coverage_of_Court_Proceedings.pdf,160601,"Request and Order for Electronic Media Coverage of Court Proceedings, 5-19-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/e9c6a582-e908-4530-aa00-77bc1847a6af.pdf
2026-05-27_dkt_Opposition_to_Defendant_s_Motion_to_Preclude_Hearsay_at_Preliminary_Hearing.pdf,302640,"Opposition to Defendant’s Motion to Preclude Hearsay at Preliminary Hearing, 5-27-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/b472b5cf-d023-4c81-8803-35045f2790f7.pdf
2026-05-29_dkt_Notice_of_Filing_Petition_for_Permission_to_Appeal_from_Interlocutory_Order.pdf,146683,"Notice of Filing: Petition for Permission to Appeal from Interlocutory Order, 5-29-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/ecafa2e9-6b8e-4401-9b1e-5953aba03a40.pdf
2026-05-31_dkt_Defendant_Tyler_James_Robinson_s_Motion_to_Stay_Pending_Interlocutory_Review.pdf,447215,"Defendant Tyler James Robinson's Motion to Stay Pending Interlocutory Review, 5-31-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/001dd14c-b3d3-4834-af3b-20974e81ffa7.pdf
2026-06-01_dkt_Ruling_and_Order_Denying_Defendant_s_Motion_in_Limine_to_Close_Portions_of_the_Preliminary.pdf,370125,"Ruling and Order Denying Defendant's Motion in Limine to Close Portions of the Preliminary Hearing Testimony and Seal Preliminary Hearing Exhibits, 6-1-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/9700aa34-0e22-4710-9d6b-b6ee9740b372.pdf
2026-06-01_dkt_Ruling_and_Order_Granting_Defendant_s_Motion_for_Order_to_Show_Cause_Docket_504_and_Denyin.pdf,268404,"Ruling and Order Granting Defendant's Motion for Order to Show Cause (Docket 504) and Denying Request to Compel Discovery, 6-1-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/984fb5c4-62dc-45c3-9baa-c7148a762768.pdf
2026-06-03_dkt_Reply_in_Support_of_Defendant_s_Motion_in_Limine_to_Preclude_re_Hearsay.pdf,446092,"Reply in Support of Defendant’s Motion in Limine to Preclude (re Hearsay), 6-3-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/5492e14b-cb8e-40e8-8d3e-c2b5217de5fe.pdf
2026-06-06_dkt_Opposition_to_Motion_to_Stay_Pending_Interlocutory_Review.pdf,238120,"Opposition to Motion to Stay Pending Interlocutory Review, 6-6-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/4f46316a-b6ee-4fbf-84ed-72a42abe8012.pdf
2026-06-09_dkt_Reply_in_Support_of_Defendant_Tyler_James_Robinson_s_Motion_to_Stay_Pending_Interlocutory_.pdf,322384,"Reply in Support of Defendant Tyler James Robinson’s Motion to Stay Pending Interlocutory Review (Dkt 561), 6-9-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/1164ecbe-cfcb-454d-ab4a-4c3a306b3a57.pdf
2026-06-12_dkt_Utah_Attorney_General_s_Notice_of_Intent_Not_to_Respond_to_Constitutional_Challenge_div_cl.pdf,108063,"Utah Attorney General’s Notice of Intent Not to Respond to Constitutional Challenge, 6-12-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/f06bcb6c-62ca-4682-b592-5da68e58398e.pdf
2026-06-16_dkt_Opposition_to_Application_for_Certificate_of_Attendance_of_Out_of_State_Witness.pdf,211750,"Opposition to Application for Certificate of Attendance of Out-of-State Witness, 6-16-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/c9c3290f-7e98-413d-9d67-c4e99b8bf480.pdf
2026-06-17_dkt_Objection_to_Defendant_s_Request_to_Remove_the_Death_Penalty_as_a_Sanction_in_the_Event_th.pdf,353931,"Objection to Defendant s Request to Remove the Death Penalty as a Sanction in the Event the Court Grants the Contempt Motion, 6-17-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/5029bac1-305d-49de-9846-a0dcd9deb8ff.pdf
2026-06-17_dkt_Order_to_Appear.pdf,141561,"Order to Appear, 6-17-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/103496d8-260f-4fba-8ba9-be2bf70a5cbf.pdf
2026-06-18_dkt_Opposition_to_State_s_Uninvited_Objection_to_Defendant_s_Request_to_Remove_the_Death_Penal.pdf,211750,"Opposition to State’s Uninvited Objection to Defendant s Request to Remove the Death Penalty as a Sanction in the Event the Court Grants the Contempt Motion, 6-18-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/81342c31-918e-4a17-92ef-fe92e4591b05.pdf
2026-06-18_dkt_Reply_in_Support_of_Application_for_Certificate_for_Attendance_of_Out_of_State_Witness_div.pdf,187514,"Reply in Support of Application for Certificate for Attendance of Out-of-State Witness, 6-18-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/a4606e96-56ea-401f-811e-6a8f24a6db2b.pdf
2026-06-18_dkt_Request_and_Order_for_Electronic_Media_Coverage_of_Court_Proceedings.pdf,161304,"Request and Order for Electronic Media Coverage of Court Proceedings, 6-18-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/d8c2170e-743c-4e1e-befd-a418f7b40bb6.pdf
2026-06-18_dkt_Request_and_Order_for_Electronic_Media_Coverage_of_Court_Proceedings_Preliminary_Hearing_d.pdf,161090,"Request and Order for Electronic Media Coverage of Court Proceedings - Preliminary Hearing, 6-18-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/138de2ff-cfc4-4770-9df8-00e99d5f1f9d.pdf
2026-06-19_dkt_Defendant_Tyler_James_Robinson_s_Second_Supplemental_Request_for_Discovery.pdf,173823,"Defendant Tyler James Robinson s Second Supplemental Request for Discovery, 6-19-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/8219c16d-ee65-4ec6-a44b-c5be5b8fee27.pdf
2026-06-21_dkt_Opposition_to_Defendant_Tyler_James_Robinson_s_Opposition_to_Electronic_Media_Request_for_.pdf,168286,"Opposition to Defendant Tyler James Robinson’s Opposition to Electronic Media Request for the Preliminary Hearing, 6-21-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/2f81f4c9-1fe8-45fc-b558-66d5289ca04d.pdf
2026-06-22_dkt_Notice_of_Filing_News_Media_Response_to_Defendant_s_Petition_for_Permission_to_Appeal_Inte.pdf,986465,"Notice of Filing News Media Response to Defendant’s Petition for Permission to Appeal Interlocutory Order, 6-22-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/cce44120-76d5-486f-a44b-c0f831291f71.pdf
2026-06-22_dkt_Order_Regarding_Defendant_s_Application_for_Certificate_for_Attendance_of_Out_of_State_Wit.pdf,751462,"Order Regarding Defendant's Application for Certificate for Attendance of Out-of-State Witness and State's Motion to Quash Subpoena, 6-22-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/6a2ad9e9-f51c-49e7-9f4d-e415319b953d.pdf
2026-06-23_dkt_Minute_Entry_Order_RE_Electronic_Devices_In_Courtroom_Prohibited_During_Preliminary_Hearin.pdf,204814,"Minute Entry Order RE: Electronic Devices In Courtroom Prohibited During Preliminary Hearing, 6-23-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/eeb7f87d-fe0f-4a54-b9f9-3836771c1321.pdf
2026-06-23_dkt_Ruling_And_Order_On_Defendant_s_Motion_In_Limine_To_Preclude_Utilization_Of_Article_I_Sect.pdf,380001,"Ruling And Order On Defendant's Motion In Limine To Preclude Utilization Of Article I, Section 12 Of The Utah Constitution And Rule 1102 Of The Utah Rules Of Evidence To Sanction The Admissibility Of Heresy Evidence To Establish Probable, 6-23-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/c7495909-6729-4da8-8af8-2aef91f6e81e.pdf
2026-06-23_dkt_Ruling_on_the_Record.pdf,729544,"Ruling on the Record, 6-23-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/6fcb91e5-d66e-43ed-8beb-2cca6cba0357.pdf
2026-06-24_dkt_Defendant_Tyler_James_Robinson_s_Opposition_to_EMC_Order_for_the_Preliminary_Hearing_Dkt_6.pdf,168558,"Defendant Tyler James Robinson’s Opposition to EMC Order for the Preliminary Hearing (Dkt 634), 6-24-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/7d5578f8-c896-4f78-8b5e-a76f93e6603f.pdf
2026-06-24_dkt_News_Media_Response_to_Defendant_s_Opposition_to_Electronic_Media_Request_for_the_Prelimin.pdf,2225501,"News Media Response to Defendant s Opposition to Electronic Media Request for the Preliminary Hearing, 6-24-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/08cd967c-be23-4964-916d-75b6a40cde32.pdf
2026-06-24_dkt_Opposition_to_Defendant_Tyler_James_Robinson_s_Opposition_to_EMC_Order_for_the_Prelim_Dkt_.pdf,168628,"Opposition to Defendant Tyler James Robinson’s Opposition to EMC Order for the Prelim (Dkt 641), 6-24-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/b11f5fc4-5fcb-46d3-80f2-25550ab51c44.pdf
2026-06-24_dkt_Opposition_to_Defendant_Tyler_James_Robinson_s_Opposition_to_EMC_Order_for_the_Preliminary.pdf,168558,"Opposition to Defendant Tyler James Robinson s Opposition to EMC Order for the Preliminary Hearing (Dkt 633), 6-24-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/1a12c841-e3b0-450f-893a-929313ea9ce4.pdf
2026-06-24_dkt_Opposition_to_Defendant_s_Motion_to_Classify_Application_for_Certificate_to_Secure_Out_of_.pdf,200921,"Opposition to Defendant’s Motion to Classify Application for Certificate to Secure Out-of-State Witness (News Media s Opposition), 6-24-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/dd68d26d-dece-4538-be5d-7fabbcffb73b.pdf
2026-06-25_dkt_News_Media_Response_to_Defendant_Opposition_to_EMC_Orders_for_the_Preliminary_Hearing_Stil.pdf,2211277,"News Media Response to Defendant Opposition to EMC Orders for the Preliminary Hearing (Still Photography), 6-25-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/9cb6c74c-a987-464a-8b1d-e87777e44dda.pdf
2026-06-26_dkt_Notice_of_Filing_Petition_for_Permission_to_Appeal_from_Two_Interlocutory_Orders.pdf,152462,"Notice of Filing Petition for Permission to Appeal from Two Interlocutory Orders,6-26-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/110c9446-f802-4f73-b80f-511f5e6b74a9.pdf
2026-06-26_dkt_Request_and_Order_for_Electronic_Media_Coverage_of_Court_Proceedings_still_photography_div.pdf,391489,"Request and Order for Electronic Media Coverage of Court Proceedings, 6-26-26 (still photography)<div class=""",https://andreaburkhart.substack.com/api/v1/file/65fed97d-8046-471d-80ce-5fa51703d2fb.pdf
2026-06-26_dkt_Ruling_And_Order_On_Defendant_s_Motion_For_an_Order_To_Show_Cause_For_Contempt_Of_Court_di.pdf,918590,"Ruling And Order On Defendant's Motion For an Order To Show Cause For Contempt Of Court, 6-26-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/e593804e-bb33-419a-8232-98198a25c65d.pdf
2026-06-30_dkt_Ruling_And_Order_On_Defendant_s_Objections_To_Electronic_Media_Requests.pdf,823416,"Ruling And Order On Defendant's Objections To Electronic Media Requests, 6-30-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/60eb1df1-a978-4716-95db-13f04011b4c3.pdf
2026-07-01_dkt_News_Media_Motion_to_Amend_Minute_Entry_Order_to_Allow_Use_of_Portable_Electronic_Devices_.pdf,2241241,"News Media Motion to Amend Minute Entry Order to Allow Use of Portable Electronic Devices by the News Media and Their Counsel, 7-1-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/5b17aa3e-8755-4bd2-9b42-7095e65ec3ab.pdf
2026-07-01_dkt_RULING_ON_THE_RECORD.pdf,727012,"RULING ON THE RECORD, 7-1-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/7809a8c4-7203-4ab2-a62e-da410b7e43f8.pdf
2026-07-02_dkt_Reply_in_Support_of_Motion_to_Classify_Application_as_Private.pdf,193929,"Reply in Support of Motion to Classify Application as Private, 7-2-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/89c3bde6-df52-44d2-9633-8de406334af7.pdf
2026-07-02_dkt_Response_to_Defendant_s_Second_Supplemental_Request_for_Discovery.pdf,148897,"Response to Defendant’s Second Supplemental Request for Discovery, 7-2-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/74d50292-177e-4865-a315-7353713eb9ad.pdf
2026-07-02_dkt_Ruling_And_Order_Denying_News_Media_Motion_To_Amend_Minute_Entry_Order.pdf,510935,"Ruling And Order Denying News Media Motion To Amend Minute Entry Order, 7-2-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/f2f2cdec-381c-4ddf-b09d-085b5890dd3f.pdf
2026-07-03_dkt_Defendant_s_Standing_Objections_to_State_s_Exhibits.pdf,180781,"Defendant’s Standing Objections to State’s Exhibits, 7-3-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/40efc715-b46d-408d-ad67-e5039c84af15.pdf
2026-07-04_dkt_News_Media_Amended_Motion_to_Allow_Portable_Electronic_Devices.pdf,2245337,"News Media Amended Motion to Allow Portable Electronic Devices, 7-4-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/b0223454-784e-475a-812b-920da42a8922.pdf
2026-07-08_dkt_PRELIMINARY_HEARING.pdf,729039,"PRELIMINARY HEARING, 7-8-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/32bf6f37-4bec-4cd8-93e0-f1a4faa382be.pdf
2026-07-08_dkt_Supplemental_Notice_Concerning_Access_to_Evidence_Presented_in_Open_Court.pdf,190605,"Supplemental Notice Concerning Access to Evidence Presented in Open Court, 7-8-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/dce6ed22-2268-48df-bbf5-08a6901a96f4.pdf
2026-07-10_dkt_Request_for_Speedy_Disposition_and_Prompt_Bindover.pdf,93068,"Request for Speedy Disposition and Prompt Bindover, 7-10-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/6c768210-82de-443c-800f-58c6d202ae33.pdf
2026-07-21_dkt_PRELIMINARY_HEARING_01.pdf,727114,"PRELIMINARY HEARING, 7-21-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/4f62f14c-9b20-46c6-a493-9d2de6a5903a.pdf
2026-07-21_dkt_PRELIMINARY_HEARING_02.pdf,728538,"PRELIMINARY HEARING, 7-21-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/011c5d90-2c2e-4043-919d-63b4abb83949.pdf
2026-07-21_dkt_PRELIMINARY_HEARING_DAY_2.pdf,728371,"PRELIMINARY HEARING - DAY 2, 7-21-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/8963886b-a070-4372-bfb8-0ccddfe85cdb.pdf
2026-07-28_dkt_Memorandum_in_Support_of_Preliminary_Hearing_Bindover.pdf,319679,"Memorandum in Support of Preliminary Hearing Bindover, 7-28-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/b751fcf7-c7dd-447b-bfd8-59b76408afc0.pdf
2026-08-11_dkt_Defendant_Tyler_James_Robinson_s_Preliminary_Hearing_Briefing.pdf,389135,"Defendant Tyler James Robinson's Preliminary Hearing Briefing, 8-11-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/1d3ce795-67cd-4dcb-bb72-a78e64551a42.pdf
2026-08-18_dkt_Request_and_Order_for_Electronic_Media_Coverage_of_Court_Proceedings_01.pdf,165313,"Request and Order for Electronic Media Coverage of Court Proceedings, 8-18-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/da466ae2-7f28-4c1c-8250-70d886d1af94.pdf
2026-08-18_dkt_Request_and_Order_for_Electronic_Media_Coverage_of_Court_Proceedings_02.pdf,167821,"Request and Order for Electronic Media Coverage of Court Proceedings, 8-18-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/0b4d9879-be59-4582-b6e7-6d785f94170b.pdf
2026-08-18_dkt_State_s_Reply_Supporting_Preliminary_Hearing_Bindover.pdf,277548,"State’s Reply Supporting Preliminary Hearing Bindover, 8-18-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/6ed59130-62a7-479a-853c-621cde405142.pdf
2026-08-22_dkt_Opposition_to_Defendant_Tyler_James_Robinson_s_Opposition_to_EMC_Order_for_the_September_1_01.pdf,155970,"Opposition to Defendant Tyler James Robinson s Opposition to EMC Order for the September 1, 2026 Hearing (Dkt 710)_Redacted, 8-22-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/b5e67149-c2a0-44a5-8a1c-405ba04aef90.pdf
2026-08-22_dkt_Opposition_to_Defendant_Tyler_James_Robinson_s_Opposition_to_EMC_Order_for_the_September_1_02.pdf,156178,"Opposition to Defendant Tyler James Robinson’s Opposition to EMC Order for the September 1, 2026 Hearing (Dkt 711), 8-22-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/959bef5b-da0a-4670-95f1-ac958b12c00e.pdf
2026-08-27_dkt_Minute_Entry_Order_RE_Electronic_Device_In_Courtroom_Prohibited_During_September_1_2026_He.pdf,245747,"Minute Entry Order RE: Electronic Device In Courtroom Prohibited During September 1, 2026 Hearing, 8-27-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/a7c2947d-e940-426d-a399-797f58d83003.pdf
2026-08-27_dkt_News_Media_Consolidated_Response_to_Defendant_Opposition_to_EMC_Orders_for_the_September_1.pdf,2219659,"News Media Consolidated Response to Defendant Opposition to EMC Orders for the September 1, 2026 Hearing, 8-27-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/bd041a72-329c-4d01-a9a1-df8fe6a1bba3.pdf
2026-08-27_dkt_News_Media_Opposition_to_Defendant_Motion_to_Classify_Unredacted_Oppositions_to_EMC_Orders.pdf,2213105,"News Media Opposition to Defendant Motion to Classify Unredacted Oppositions to EMC Orders for the September 1, 2026 Hearing, 8-27-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/a39e8ac8-f4d4-4a57-9373-87199a2176c8.pdf
2026-08-27_dkt_Standing_Decorum_Order_Effective_August_28_2026.pdf,481698,"Standing Decorum Order, Effective August 28, 2026, 8-27-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/6053b721-5d52-40db-893b-02100be7c48f.pdf
2026-08-28_dkt_Amended_Standing_Decorum_Order_Effective_August_28_2026.pdf,661883,"Amended Standing Decorum Order, Effective August 28, 2026, 8-28-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/75d9511f-501c-4335-b503-91ddd479bff5.pdf
2026-08-28_dkt_Defendant_Tyler_James_Robinson_s_Discovery_Status_Report.pdf,572857,"Defendant Tyler James Robinson’s Discovery Status Report, 8-28-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/cd14df85-2717-490d-b335-9cf408d937d2.pdf
2026-08-31_dkt_Order_to_Transport.pdf,132247,"Order to Transport, 8-31-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/e414b1ca-2005-4faf-8290-9bca45d78dd8.pdf
2028-10-27_dkt_Ruling_and_Order_Granting_Defendant_s_Motion_to_Strike_and_Granting_in_Part_and_Denying_in.pdf,3460751,"Ruling and Order Granting Defendant’s Motion to Strike and Granting in Part and Denying in Part Defendant’s Motion to Appear in Civilian Clothing and Without Restraints, 10-27-28<div class=""",https://andreaburkhart.substack.com/api/v1/file/ded1002f-6589-455b-82c4-d4493cd3def9.pdf
