sweep_date,circle_key,circle_kind,city,state,event_date,offset_days,who,entering,on_ground,notable_ground_all,notable_ground_excl_airliner
2024-04-24,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1055,133,25,23
2024-04-24,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1081,0,0,0
2024-04-24,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,883,0,0,0
2024-04-24,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,918,0,0,0
2024-04-24,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,284,0,0,0
2024-04-24,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,667,1,0,0
2024-05-06,20240507_seattle,event,Seattle,WA,2024-05-07,-1,Charlie,840,589,77,46
2024-05-06,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1183,129,14,14
2024-05-06,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,970,0,0,0
2024-05-06,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,711,78,14,13
2024-05-06,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,901,1,1,1
2024-05-06,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,299,0,0,0
2024-05-06,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,724,1,0,0
2024-05-07,20240507_seattle,event,Seattle,WA,2024-05-07,0,Charlie,1056,614,73,39
2024-05-07,20240508_las_vegas,event,Las Vegas,NV,2024-05-08,-1,Charlie,1501,443,62,42
2024-05-07,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1176,135,18,15
2024-05-07,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1200,0,0,0
2024-05-07,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,472,91,15,12
2024-05-07,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,1044,0,0,0
2024-05-07,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,279,0,0,0
2024-05-07,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,771,0,0,0
2024-05-08,20240507_seattle,event,Seattle,WA,2024-05-07,1,Charlie,105,56,7,6
2024-05-08,20240508_las_vegas,event,Las Vegas,NV,2024-05-08,0,Charlie,86,22,1,0
2024-05-08,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,63,12,1,1
2024-05-08,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,64,0,0,0
2024-05-08,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,59,5,3,3
2024-05-08,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,42,0,0,0
2024-05-08,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,15,0,0,0
2024-05-08,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,42,0,0,0
2024-05-09,20240508_las_vegas,event,Las Vegas,NV,2024-05-08,1,Charlie,1606,458,75,51
2024-05-09,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1065,128,21,19
2024-05-09,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,767,1,0,0
2024-05-09,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,822,88,18,17
2024-05-09,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,1042,0,0,0
2024-05-09,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,365,0,0,0
2024-05-09,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,846,1,0,0
2024-05-15,20240516_san_diego,event,San Diego,CA,2024-05-16,-1,Charlie,1551,307,85,75
2024-05-15,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1152,143,28,24
2024-05-15,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1009,0,0,0
2024-05-15,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,897,15,1,1
2024-05-15,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,979,0,0,0
2024-05-15,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,320,0,0,0
2024-05-15,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,734,0,0,0
2024-05-16,20240516_san_diego,event,San Diego,CA,2024-05-16,0,Charlie,1496,365,76,72
2024-05-16,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,740,112,16,13
2024-05-16,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1220,0,0,0
2024-05-16,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,999,0,0,0
2024-05-16,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,775,0,0,0
2024-05-16,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,404,0,0,0
2024-05-16,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,799,1,0,0
2024-05-17,20240516_san_diego,event,San Diego,CA,2024-05-16,1,Charlie,1435,332,71,64
2024-05-17,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1115,158,22,19
2024-05-17,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1065,0,0,0
2024-05-17,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1021,1,0,0
2024-05-17,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,906,0,0,0
2024-05-17,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,385,0,0,0
2024-05-17,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,804,1,0,0
2024-06-06,20240607_san_antonio,event,San Antonio,TX,2024-06-07,-1,Charlie,884,340,88,74
2024-06-06,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1208,186,34,30
2024-06-06,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1274,2,1,1
2024-06-06,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,955,0,0,0
2024-06-06,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,990,0,0,0
2024-06-06,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,395,0,0,0
2024-06-06,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,785,0,0,0
2024-06-07,20240607_san_antonio,event,San Antonio,TX,2024-06-07,0,Charlie,916,346,83,72
2024-06-07,20240608_san_antonio,event,San Antonio,TX,2024-06-08,-1,Charlie,916,346,83,72
2024-06-07,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1133,173,32,30
2024-06-07,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1158,0,0,0
2024-06-07,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1003,0,0,0
2024-06-07,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,1012,3,2,1
2024-06-07,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,396,0,0,0
2024-06-07,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,830,0,0,0
2024-06-08,20240607_san_antonio,event,San Antonio,TX,2024-06-07,1,Charlie,29,13,2,1
2024-06-08,20240608_san_antonio,event,San Antonio,TX,2024-06-08,0,Charlie,29,13,2,1
2024-06-08,20240609_san_antonio,event,San Antonio,TX,2024-06-09,-1,Charlie,29,13,2,1
2024-06-08,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,37,5,3,2
2024-06-08,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,48,0,0,0
2024-06-08,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,38,2,0,0
2024-06-08,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,33,0,0,0
2024-06-08,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,16,0,0,0
2024-06-08,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,39,0,0,0
2024-06-09,20240608_san_antonio,event,San Antonio,TX,2024-06-08,1,Charlie,726,232,32,23
2024-06-09,20240609_san_antonio,event,San Antonio,TX,2024-06-09,0,Charlie,726,232,32,23
2024-06-09,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1029,119,9,7
2024-06-09,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1042,1,0,0
2024-06-09,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,956,95,9,8
2024-06-09,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,886,0,0,0
2024-06-09,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,383,1,0,0
2024-06-09,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,791,0,0,0
2024-06-10,20240609_san_antonio,event,San Antonio,TX,2024-06-09,1,Charlie,774,272,60,51
2024-06-10,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,694,137,19,18
2024-06-10,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1136,1,0,0
2024-06-10,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1053,113,15,14
2024-06-10,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,895,0,0,0
2024-06-10,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,414,0,0,0
2024-06-10,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,813,0,0,0
2024-06-13,20240614_detroit,event,Detroit,MI,2024-06-14,-1,Charlie,1686,148,17,15
2024-06-13,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1143,155,29,26
2024-06-13,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1130,0,0,0
2024-06-13,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1000,112,22,22
2024-06-13,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,964,3,2,2
2024-06-13,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,378,0,0,0
2024-06-13,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,862,1,1,1
2024-06-14,20240614_detroit,event,Detroit,MI,2024-06-14,0,Charlie,1890,169,25,19
2024-06-14,20240615_detroit,event,Detroit,MI,2024-06-15,-1,Charlie,1890,169,25,19
2024-06-14,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1050,151,23,20
2024-06-14,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1221,0,0,0
2024-06-14,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1087,132,20,17
2024-06-14,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,1009,4,0,0
2024-06-14,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,393,0,0,0
2024-06-14,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,927,0,0,0
2024-06-15,20240614_detroit,event,Detroit,MI,2024-06-14,1,Charlie,1863,191,26,23
2024-06-15,20240615_detroit,event,Detroit,MI,2024-06-15,0,Charlie,1863,191,26,23
2024-06-15,20240616_detroit,event,Detroit,MI,2024-06-16,-1,Charlie,1863,191,26,23
2024-06-15,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1003,156,17,16
2024-06-15,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1162,0,0,0
2024-06-15,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,531,76,9,8
2024-06-15,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,913,1,1,1
2024-06-15,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,325,0,0,0
2024-06-15,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,883,0,0,0
2024-06-16,20240615_detroit,event,Detroit,MI,2024-06-15,1,Charlie,1789,182,27,27
2024-06-16,20240616_detroit,event,Detroit,MI,2024-06-16,0,Charlie,1789,182,27,27
2024-06-16,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1080,123,8,6
2024-06-16,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1073,0,0,0
2024-06-16,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,851,82,6,4
2024-06-16,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,922,0,0,0
2024-06-16,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,357,0,0,0
2024-06-16,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,818,1,0,0
2024-06-17,20240616_detroit,event,Detroit,MI,2024-06-16,1,Charlie,1571,187,22,18
2024-06-17,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1029,135,12,12
2024-06-17,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1141,0,0,0
2024-06-17,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,867,108,13,12
2024-06-17,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,935,1,0,0
2024-06-17,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,368,0,0,0
2024-06-17,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,823,0,0,0
2024-07-23,20240724_west_palm_beach,event,West Palm Beach,FL,2024-07-24,-1,Charlie,1655,410,71,63
2024-07-23,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1089,156,27,24
2024-07-23,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,974,0,0,0
2024-07-23,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1043,107,17,13
2024-07-23,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,831,0,0,0
2024-07-23,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,454,2,0,0
2024-07-23,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,885,0,0,0
2024-07-24,20240724_west_palm_beach,event,West Palm Beach,FL,2024-07-24,0,Charlie,1804,457,77,66
2024-07-24,20240725_west_palm_beach,event,West Palm Beach,FL,2024-07-25,-1,Charlie,1804,457,77,66
2024-07-24,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1063,167,28,25
2024-07-24,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1063,0,0,0
2024-07-24,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,955,104,22,19
2024-07-24,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,932,0,0,0
2024-07-24,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,453,2,1,1
2024-07-24,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,849,0,0,0
2024-07-25,20240724_west_palm_beach,event,West Palm Beach,FL,2024-07-24,1,Charlie,1886,484,85,77
2024-07-25,20240725_west_palm_beach,event,West Palm Beach,FL,2024-07-25,0,Charlie,1886,484,85,77
2024-07-25,20240726_west_palm_beach,event,West Palm Beach,FL,2024-07-26,-1,Charlie,1886,484,85,77
2024-07-25,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1058,177,32,29
2024-07-25,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1175,0,0,0
2024-07-25,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1133,93,15,12
2024-07-25,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,893,0,0,0
2024-07-25,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,501,6,2,2
2024-07-25,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,945,0,0,0
2024-07-26,20240725_west_palm_beach,event,West Palm Beach,FL,2024-07-25,1,Charlie,1947,445,87,74
2024-07-26,20240726_west_palm_beach,event,West Palm Beach,FL,2024-07-26,0,Charlie,1947,445,87,74
2024-07-26,20240727_west_palm_beach,event,West Palm Beach,FL,2024-07-27,-1,Charlie,1947,445,87,74
2024-07-26,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1112,177,34,31
2024-07-26,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1133,0,0,0
2024-07-26,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1176,114,19,17
2024-07-26,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,909,0,0,0
2024-07-26,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,509,6,1,1
2024-07-26,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,963,0,0,0
2024-07-27,20240726_west_palm_beach,event,West Palm Beach,FL,2024-07-26,1,Charlie,1742,347,53,46
2024-07-27,20240727_west_palm_beach,event,West Palm Beach,FL,2024-07-27,0,Charlie,1742,347,53,46
2024-07-27,20240728_west_palm_beach,event,West Palm Beach,FL,2024-07-28,-1,Charlie,1742,347,53,46
2024-07-27,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,966,148,14,11
2024-07-27,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1084,0,0,0
2024-07-27,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,987,95,14,12
2024-07-27,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,923,0,0,0
2024-07-27,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,469,7,0,0
2024-07-27,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,844,0,0,0
2024-07-28,20240727_west_palm_beach,event,West Palm Beach,FL,2024-07-27,1,Charlie,104,22,5,5
2024-07-28,20240728_west_palm_beach,event,West Palm Beach,FL,2024-07-28,0,Charlie,104,22,5,5
2024-07-28,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,68,13,1,1
2024-07-28,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,86,0,0,0
2024-07-28,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,57,7,0,0
2024-07-28,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,67,0,0,0
2024-07-28,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,38,0,0,0
2024-07-28,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,58,0,0,0
2024-07-29,20240728_west_palm_beach,event,West Palm Beach,FL,2024-07-28,1,Charlie,1574,425,77,64
2024-07-29,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1060,139,13,13
2024-07-29,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,848,0,0,0
2024-07-29,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,820,99,13,12
2024-07-29,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,923,0,0,0
2024-07-29,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,466,2,0,0
2024-07-29,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,861,0,0,0
2024-09-02,20240903_phoenix,event,Phoenix,AZ,2024-09-03,-1,Charlie,1525,895,77,65
2024-09-02,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,966,116,11,11
2024-09-02,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,982,0,0,0
2024-09-02,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,955,71,3,2
2024-09-02,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,864,0,0,0
2024-09-02,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,424,4,0,0
2024-09-02,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,822,0,0,0
