date,key,kind,city,state,entering,on_ground,tracked_fleet,milgov,foreign_civil,unregistered,tisb_artifact,pia_only,ladd_only,other
2024-03-15,control_albuquerque,control,Albuquerque,NM,953,109,0,4,0,0,0,0,3,0
2024-03-15,control_chattanooga,control,Chattanooga,TN,942,0,0,0,0,0,0,0,0,0
2024-03-15,control_des_moines,control,Des Moines,IA,921,1,0,0,0,0,0,0,0,0
2024-03-15,control_shreveport,control,Shreveport,LA,821,0,0,0,0,0,0,0,0,0
2024-03-15,control_spokane,control,Spokane,WA,283,0,0,0,0,0,0,0,0,0
2024-03-15,control_syracuse,control,Syracuse,NY,614,1,0,0,0,0,0,0,0,0
2024-03-17,20240318_san_diego,event,San Diego,CA,1390,263,0,12,0,2,0,0,13,0
2024-03-17,control_albuquerque,control,Albuquerque,NM,1001,98,0,2,0,0,0,0,8,0
2024-03-17,control_chattanooga,control,Chattanooga,TN,1137,2,0,0,0,0,0,0,0,0
2024-03-17,control_des_moines,control,Des Moines,IA,752,1,0,0,0,0,0,0,0,0
2024-03-17,control_shreveport,control,Shreveport,LA,891,0,0,0,0,0,0,0,0,0
2024-03-17,control_spokane,control,Spokane,WA,226,0,0,0,0,0,0,0,0,0
2024-03-17,control_syracuse,control,Syracuse,NY,637,0,0,0,0,0,0,0,0,0
2024-03-18,20240318_san_diego,event,San Diego,CA,1446,260,0,16,0,2,0,0,14,0
2024-03-18,20240319_phoenix,event,Phoenix,AZ,2315,1090,1,8,7,1,6,0,76,0
2024-03-18,20240319_pittsburgh,event,Pittsburgh,PA,1167,20,0,0,0,0,0,0,6,0
2024-03-18,control_albuquerque,control,Albuquerque,NM,1037,128,0,6,2,0,0,0,7,0
2024-03-18,control_chattanooga,control,Chattanooga,TN,1068,0,0,0,0,0,0,0,0,0
2024-03-18,control_des_moines,control,Des Moines,IA,844,0,0,0,0,0,0,0,0,0
2024-03-18,control_shreveport,control,Shreveport,LA,977,1,0,0,0,0,0,0,0,0
2024-03-18,control_spokane,control,Spokane,WA,283,0,0,0,0,0,0,0,0,0
2024-03-18,control_syracuse,control,Syracuse,NY,655,0,0,0,0,0,0,0,0,0
2024-03-19,20240318_san_diego,event,San Diego,CA,58,7,0,0,0,1,0,0,0,0
2024-03-19,20240319_phoenix,event,Phoenix,AZ,93,41,0,1,1,0,0,0,0,0
2024-03-19,20240319_pittsburgh,event,Pittsburgh,PA,57,0,0,0,0,0,0,0,0,0
2024-03-19,control_albuquerque,control,Albuquerque,NM,35,5,0,1,0,0,0,0,0,0
2024-03-19,control_chattanooga,control,Chattanooga,TN,52,0,0,0,0,0,0,0,0,0
2024-03-19,control_des_moines,control,Des Moines,IA,35,0,0,0,0,0,0,0,0,0
2024-03-19,control_shreveport,control,Shreveport,LA,35,0,0,0,0,0,0,0,0,0
2024-03-19,control_spokane,control,Spokane,WA,11,0,0,0,0,0,0,0,0,0
2024-03-19,control_syracuse,control,Syracuse,NY,23,0,0,0,0,0,0,0,0,0
2024-03-20,20240319_phoenix,event,Phoenix,AZ,1844,912,0,8,5,2,6,0,53,0
2024-03-20,20240319_pittsburgh,event,Pittsburgh,PA,1190,35,0,0,0,0,0,0,11,0
2024-03-20,20240321_las_vegas,event,Las Vegas,NV,1582,283,0,8,3,8,3,0,18,0
2024-03-20,control_albuquerque,control,Albuquerque,NM,1086,144,0,13,0,0,0,0,11,0
2024-03-20,control_chattanooga,control,Chattanooga,TN,1111,0,0,0,0,0,0,0,0,0
2024-03-20,control_des_moines,control,Des Moines,IA,911,0,0,0,0,0,0,0,0,0
2024-03-20,control_shreveport,control,Shreveport,LA,934,0,0,0,0,0,0,0,0,0
2024-03-20,control_spokane,control,Spokane,WA,303,0,0,0,0,0,0,0,0,0
2024-03-20,control_syracuse,control,Syracuse,NY,614,1,0,0,0,0,0,0,0,0
2024-03-21,20240321_las_vegas,event,Las Vegas,NV,1688,308,1,5,2,7,1,0,19,0
2024-03-21,control_albuquerque,control,Albuquerque,NM,1062,133,0,16,2,1,0,0,5,0
2024-03-21,control_chattanooga,control,Chattanooga,TN,1142,0,0,0,0,0,0,0,0,0
2024-03-21,control_des_moines,control,Des Moines,IA,957,0,0,0,0,0,0,0,0,0
2024-03-21,control_shreveport,control,Shreveport,LA,995,1,0,0,0,0,0,0,1,0
2024-03-21,control_spokane,control,Spokane,WA,292,0,0,0,0,0,0,0,0,0
2024-03-21,control_syracuse,control,Syracuse,NY,626,1,0,0,0,0,0,0,0,0
2024-03-22,20240321_las_vegas,event,Las Vegas,NV,395,45,0,4,0,3,0,0,3,0
2024-03-22,control_albuquerque,control,Albuquerque,NM,219,25,0,0,0,0,0,0,0,0
2024-03-22,control_chattanooga,control,Chattanooga,TN,218,0,0,0,0,0,0,0,0,0
2024-03-22,control_des_moines,control,Des Moines,IA,157,0,0,0,0,0,0,0,0,0
2024-03-22,control_shreveport,control,Shreveport,LA,192,0,0,0,0,0,0,0,0,0
2024-03-22,control_spokane,control,Spokane,WA,37,0,0,0,0,0,0,0,0,0
2024-03-22,control_syracuse,control,Syracuse,NY,129,0,0,0,0,0,0,0,0,0
2024-03-26,control_albuquerque,control,Albuquerque,NM,936,122,0,10,0,0,0,0,3,0
2024-03-26,control_chattanooga,control,Chattanooga,TN,924,0,0,0,0,0,0,0,0,0
2024-03-26,control_des_moines,control,Des Moines,IA,788,0,0,0,0,0,0,0,0,0
2024-03-26,control_shreveport,control,Shreveport,LA,853,1,0,0,0,0,0,0,0,0
2024-03-26,control_spokane,control,Spokane,WA,281,0,0,0,0,0,0,0,0,0
2024-03-26,control_syracuse,control,Syracuse,NY,663,0,0,0,0,0,0,0,0,0
2024-03-27,control_albuquerque,control,Albuquerque,NM,1042,147,0,14,0,0,0,0,4,0
2024-03-27,control_chattanooga,control,Chattanooga,TN,1027,0,0,0,0,0,0,0,0,0
2024-03-27,control_des_moines,control,Des Moines,IA,798,0,0,0,0,0,0,0,0,0
2024-03-27,control_shreveport,control,Shreveport,LA,936,1,0,0,0,0,0,0,0,0
2024-03-27,control_spokane,control,Spokane,WA,300,0,0,0,0,0,0,0,0,0
2024-03-27,control_syracuse,control,Syracuse,NY,619,0,0,0,0,0,0,0,0,0
2024-03-27,20240327_lubbock,event,Lubbock,TX,1,0,0,0,0,0,0,0,0,0
2024-03-28,control_albuquerque,control,Albuquerque,NM,150,18,0,1,0,0,0,0,2,0
2024-03-28,control_chattanooga,control,Chattanooga,TN,160,0,0,0,0,0,0,0,0,0
2024-03-28,control_des_moines,control,Des Moines,IA,131,0,0,0,0,0,0,0,0,0
2024-03-28,control_shreveport,control,Shreveport,LA,141,0,0,0,0,0,0,0,0,0
2024-03-28,control_spokane,control,Spokane,WA,51,0,0,0,0,0,0,0,0,0
2024-03-28,control_syracuse,control,Syracuse,NY,103,0,0,0,0,0,0,0,0,0
2024-04-02,20240403_lawrence,event,Lawrence,KS,841,7,0,0,0,0,0,0,1,0
2024-04-02,control_albuquerque,control,Albuquerque,NM,966,138,0,13,0,0,0,0,9,0
2024-04-02,control_chattanooga,control,Chattanooga,TN,972,0,0,0,0,0,0,0,0,0
2024-04-02,control_des_moines,control,Des Moines,IA,794,0,0,0,0,0,0,0,0,0
2024-04-02,control_shreveport,control,Shreveport,LA,897,0,0,0,0,0,0,0,0,0
2024-04-02,control_spokane,control,Spokane,WA,279,0,0,0,0,0,0,0,0,0
2024-04-02,control_syracuse,control,Syracuse,NY,681,0,0,0,0,0,0,0,0,0
2024-04-03,20240403_lawrence,event,Lawrence,KS,876,12,0,0,0,0,0,0,0,0
2024-04-03,control_albuquerque,control,Albuquerque,NM,1020,130,0,9,0,0,0,0,11,0
2024-04-03,control_chattanooga,control,Chattanooga,TN,870,0,0,0,0,0,0,0,0,0
2024-04-03,control_des_moines,control,Des Moines,IA,709,0,0,0,0,0,0,0,0,0
2024-04-03,control_shreveport,control,Shreveport,LA,872,0,0,0,0,0,0,0,0,0
2024-04-03,control_spokane,control,Spokane,WA,269,0,0,0,0,0,0,0,0,0
2024-04-03,control_syracuse,control,Syracuse,NY,675,0,0,0,0,0,0,0,0,0
2024-04-04,20240403_lawrence,event,Lawrence,KS,1084,32,0,0,0,0,0,0,3,0
2024-04-04,control_albuquerque,control,Albuquerque,NM,1096,149,0,15,0,0,0,0,5,0
2024-04-04,control_chattanooga,control,Chattanooga,TN,1061,1,0,0,0,1,0,0,0,0
2024-04-04,control_des_moines,control,Des Moines,IA,861,1,0,0,0,0,0,0,0,0
2024-04-04,control_shreveport,control,Shreveport,LA,1021,3,0,1,0,0,0,0,0,0
2024-04-04,control_spokane,control,Spokane,WA,265,0,0,0,0,0,0,0,0,0
2024-04-04,control_syracuse,control,Syracuse,NY,667,0,0,0,0,0,0,0,0,0
2024-04-08,20240409_omaha,event,Omaha,NE,828,6,0,3,0,0,0,0,0,0
2024-04-08,control_albuquerque,control,Albuquerque,NM,1087,136,0,8,0,0,0,0,6,0
2024-04-08,control_chattanooga,control,Chattanooga,TN,1174,0,0,0,0,0,0,0,0,0
2024-04-08,control_des_moines,control,Des Moines,IA,773,0,0,0,0,0,0,0,0,0
2024-04-08,control_shreveport,control,Shreveport,LA,825,0,0,0,0,0,0,0,0,0
2024-04-08,control_spokane,control,Spokane,WA,288,0,0,0,0,0,0,0,0,0
2024-04-08,control_syracuse,control,Syracuse,NY,838,1,0,0,0,0,0,0,0,0
2024-04-09,20240409_omaha,event,Omaha,NE,1007,17,0,10,0,0,0,0,0,0
2024-04-09,control_albuquerque,control,Albuquerque,NM,1039,131,0,11,0,1,0,0,5,0
2024-04-09,control_chattanooga,control,Chattanooga,TN,1165,0,0,0,0,0,0,0,0,0
2024-04-09,control_des_moines,control,Des Moines,IA,895,0,0,0,0,0,0,0,0,0
2024-04-09,control_shreveport,control,Shreveport,LA,168,0,0,0,0,0,0,0,0,0
2024-04-09,control_spokane,control,Spokane,WA,291,0,0,0,0,0,0,0,0,0
2024-04-09,control_syracuse,control,Syracuse,NY,775,1,0,0,0,0,0,0,0,0
2024-04-10,20240409_omaha,event,Omaha,NE,1012,20,0,6,0,0,0,0,1,0
2024-04-10,control_albuquerque,control,Albuquerque,NM,992,132,0,14,0,0,0,0,5,0
2024-04-10,control_chattanooga,control,Chattanooga,TN,1173,0,0,0,0,0,0,0,0,0
2024-04-10,control_des_moines,control,Des Moines,IA,909,0,0,0,0,0,0,0,0,0
2024-04-10,control_shreveport,control,Shreveport,LA,486,0,0,0,0,0,0,0,0,0
2024-04-10,control_spokane,control,Spokane,WA,274,0,0,0,0,0,0,0,0,0
2024-04-10,control_syracuse,control,Syracuse,NY,706,0,0,0,0,0,0,0,0,0
2024-04-22,20240423_salt_lake_city,event,Salt Lake City,UT,1083,484,0,5,1,1,6,0,50,0
2024-04-22,control_albuquerque,control,Albuquerque,NM,1021,138,0,7,0,0,0,0,9,0
2024-04-22,control_chattanooga,control,Chattanooga,TN,1053,0,0,0,0,0,0,0,0,0
2024-04-22,control_des_moines,control,Des Moines,IA,773,0,0,0,0,0,0,0,0,0
2024-04-22,control_shreveport,control,Shreveport,LA,857,0,0,0,0,0,0,0,0,0
2024-04-22,control_spokane,control,Spokane,WA,301,0,0,0,0,0,0,0,0,0
2024-04-22,control_syracuse,control,Syracuse,NY,680,0,0,0,0,0,0,0,0,0
2024-04-23,20240423_salt_lake_city,event,Salt Lake City,UT,1041,525,1,12,0,1,9,0,55,0
2024-04-23,control_albuquerque,control,Albuquerque,NM,1167,151,0,13,0,0,0,0,8,0
2024-04-23,control_chattanooga,control,Chattanooga,TN,1056,0,0,0,0,0,0,0,0,0
2024-04-23,control_des_moines,control,Des Moines,IA,802,0,0,0,0,0,0,0,0,0
2024-04-23,control_shreveport,control,Shreveport,LA,904,1,0,0,0,0,0,0,0,0
2024-04-23,control_spokane,control,Spokane,WA,320,0,0,0,0,0,0,0,0,0
2024-04-23,control_syracuse,control,Syracuse,NY,666,0,0,0,0,0,0,0,0,0
2024-04-24,20240423_salt_lake_city,event,Salt Lake City,UT,1179,531,1,13,1,2,9,0,52,0
2024-04-24,control_albuquerque,control,Albuquerque,NM,1055,133,1,13,0,0,0,0,9,0
2024-04-24,control_chattanooga,control,Chattanooga,TN,1081,0,0,0,0,0,0,0,0,0
2024-04-24,control_des_moines,control,Des Moines,IA,883,0,0,0,0,0,0,0,0,0
2024-04-24,control_shreveport,control,Shreveport,LA,918,0,0,0,0,0,0,0,0,0
2024-04-24,control_spokane,control,Spokane,WA,284,0,0,0,0,0,0,0,0,0
2024-04-24,control_syracuse,control,Syracuse,NY,667,1,0,0,0,0,0,0,0,0
2024-05-06,20240507_seattle,event,Seattle,WA,840,589,0,5,3,5,0,0,27,0
2024-05-06,control_albuquerque,control,Albuquerque,NM,1183,129,0,5,0,0,0,0,8,0
2024-05-06,control_chattanooga,control,Chattanooga,TN,970,0,0,0,0,0,0,0,0,0
2024-05-06,control_des_moines,control,Des Moines,IA,711,78,0,1,1,0,0,0,11,0
2024-05-06,control_shreveport,control,Shreveport,LA,901,1,0,1,0,0,0,0,0,0
2024-05-06,control_spokane,control,Spokane,WA,299,0,0,0,0,0,0,0,0,0
2024-05-06,control_syracuse,control,Syracuse,NY,724,1,0,0,0,0,0,0,0,0
2024-05-07,20240507_seattle,event,Seattle,WA,1056,614,0,9,1,2,1,0,20,0
2024-05-07,20240508_las_vegas,event,Las Vegas,NV,1501,443,0,5,2,7,1,0,27,0
2024-05-07,control_albuquerque,control,Albuquerque,NM,1176,135,0,13,0,0,0,0,2,0
2024-05-07,control_chattanooga,control,Chattanooga,TN,1200,0,0,0,0,0,0,0,0,0
2024-05-07,control_des_moines,control,Des Moines,IA,472,91,0,1,1,0,0,0,10,0
2024-05-07,control_shreveport,control,Shreveport,LA,1044,0,0,0,0,0,0,0,0,0
2024-05-07,control_spokane,control,Spokane,WA,279,0,0,0,0,0,0,0,0,0
2024-05-07,control_syracuse,control,Syracuse,NY,771,0,0,0,0,0,0,0,0,0
2024-05-08,20240507_seattle,event,Seattle,WA,105,56,0,0,0,0,0,0,5,0
2024-05-08,20240508_las_vegas,event,Las Vegas,NV,86,22,0,0,0,0,0,0,0,0
2024-05-08,control_albuquerque,control,Albuquerque,NM,63,12,0,1,0,0,0,0,0,0
2024-05-08,control_chattanooga,control,Chattanooga,TN,64,0,0,0,0,0,0,0,0,0
2024-05-08,control_des_moines,control,Des Moines,IA,59,5,0,0,0,0,0,0,3,0
2024-05-08,control_shreveport,control,Shreveport,LA,42,0,0,0,0,0,0,0,0,0
2024-05-08,control_spokane,control,Spokane,WA,15,0,0,0,0,0,0,0,0,0
2024-05-08,control_syracuse,control,Syracuse,NY,42,0,0,0,0,0,0,0,0,0
2024-05-09,20240508_las_vegas,event,Las Vegas,NV,1606,458,0,6,2,6,1,0,35,0
2024-05-09,control_albuquerque,control,Albuquerque,NM,1065,128,0,13,0,1,0,0,5,0
2024-05-09,control_chattanooga,control,Chattanooga,TN,767,1,0,0,0,0,0,0,0,0
2024-05-09,control_des_moines,control,Des Moines,IA,822,88,0,2,0,0,0,0,15,0
2024-05-09,control_shreveport,control,Shreveport,LA,1042,0,0,0,0,0,0,0,0,0
2024-05-09,control_spokane,control,Spokane,WA,365,0,0,0,0,0,0,0,0,0
2024-05-09,control_syracuse,control,Syracuse,NY,846,1,0,0,0,0,0,0,0,0
2024-05-15,20240516_san_diego,event,San Diego,CA,1551,307,0,32,0,6,0,0,36,0
2024-05-15,control_albuquerque,control,Albuquerque,NM,1152,143,0,12,1,0,0,0,10,0
2024-05-15,control_chattanooga,control,Chattanooga,TN,1009,0,0,0,0,0,0,0,0,0
2024-05-15,control_des_moines,control,Des Moines,IA,897,15,0,1,0,0,0,0,0,0
2024-05-15,control_shreveport,control,Shreveport,LA,979,0,0,0,0,0,0,0,0,0
2024-05-15,control_spokane,control,Spokane,WA,320,0,0,0,0,0,0,0,0,0
2024-05-15,control_syracuse,control,Syracuse,NY,734,0,0,0,0,0,0,0,0,0
2024-05-16,20240516_san_diego,event,San Diego,CA,1496,365,0,33,0,4,1,0,34,0
2024-05-16,control_albuquerque,control,Albuquerque,NM,740,112,0,9,0,0,0,0,4,0
2024-05-16,control_chattanooga,control,Chattanooga,TN,1220,0,0,0,0,0,0,0,0,0
2024-05-16,control_des_moines,control,Des Moines,IA,999,0,0,0,0,0,0,0,0,0
2024-05-16,control_shreveport,control,Shreveport,LA,775,0,0,0,0,0,0,0,0,0
2024-05-16,control_spokane,control,Spokane,WA,404,0,0,0,0,0,0,0,0,0
2024-05-16,control_syracuse,control,Syracuse,NY,799,1,0,0,0,0,0,0,0,0
2024-05-17,20240516_san_diego,event,San Diego,CA,1435,332,0,26,2,6,0,0,30,0
2024-05-17,control_albuquerque,control,Albuquerque,NM,1115,158,0,12,0,0,0,0,7,0
2024-05-17,control_chattanooga,control,Chattanooga,TN,1065,0,0,0,0,0,0,0,0,0
2024-05-17,control_des_moines,control,Des Moines,IA,1021,1,0,0,0,0,0,0,0,0
2024-05-17,control_shreveport,control,Shreveport,LA,906,0,0,0,0,0,0,0,0,0
2024-05-17,control_spokane,control,Spokane,WA,385,0,0,0,0,0,0,0,0,0
2024-05-17,control_syracuse,control,Syracuse,NY,804,1,0,0,0,0,0,0,0,0
2024-06-06,20240607_san_antonio,event,San Antonio,TX,884,340,0,30,1,1,0,0,42,0
2024-06-06,control_albuquerque,control,Albuquerque,NM,1208,186,0,20,0,0,0,0,10,0
2024-06-06,control_chattanooga,control,Chattanooga,TN,1274,2,0,0,0,0,0,0,1,0
2024-06-06,control_des_moines,control,Des Moines,IA,955,0,0,0,0,0,0,0,0,0
2024-06-06,control_shreveport,control,Shreveport,LA,990,0,0,0,0,0,0,0,0,0
2024-06-06,control_spokane,control,Spokane,WA,395,0,0,0,0,0,0,0,0,0
2024-06-06,control_syracuse,control,Syracuse,NY,785,0,0,0,0,0,0,0,0,0
2024-06-07,20240607_san_antonio,event,San Antonio,TX,916,346,1,37,3,0,1,0,30,0
2024-06-07,20240608_san_antonio,event,San Antonio,TX,916,346,1,37,3,0,1,0,30,0
2024-06-07,control_albuquerque,control,Albuquerque,NM,1133,173,0,20,0,2,1,0,7,0
2024-06-07,control_chattanooga,control,Chattanooga,TN,1158,0,0,0,0,0,0,0,0,0
2024-06-07,control_des_moines,control,Des Moines,IA,1003,0,0,0,0,0,0,0,0,0
2024-06-07,control_shreveport,control,Shreveport,LA,1012,3,0,1,0,0,0,0,0,0
2024-06-07,control_spokane,control,Spokane,WA,396,0,0,0,0,0,0,0,0,0
2024-06-07,control_syracuse,control,Syracuse,NY,830,0,0,0,0,0,0,0,0,0
2024-06-08,20240607_san_antonio,event,San Antonio,TX,29,13,0,0,0,0,0,0,1,0
2024-06-08,20240608_san_antonio,event,San Antonio,TX,29,13,0,0,0,0,0,0,1,0
2024-06-08,20240609_san_antonio,event,San Antonio,TX,29,13,0,0,0,0,0,0,1,0
2024-06-08,control_albuquerque,control,Albuquerque,NM,37,5,0,1,0,1,0,0,0,0
2024-06-08,control_chattanooga,control,Chattanooga,TN,48,0,0,0,0,0,0,0,0,0
2024-06-08,control_des_moines,control,Des Moines,IA,38,2,0,0,0,0,0,0,0,0
2024-06-08,control_shreveport,control,Shreveport,LA,33,0,0,0,0,0,0,0,0,0
2024-06-08,control_spokane,control,Spokane,WA,16,0,0,0,0,0,0,0,0,0
2024-06-08,control_syracuse,control,Syracuse,NY,39,0,0,0,0,0,0,0,0,0
2024-06-09,20240608_san_antonio,event,San Antonio,TX,726,232,0,2,4,0,0,0,17,0
2024-06-09,20240609_san_antonio,event,San Antonio,TX,726,232,0,2,4,0,0,0,17,0
2024-06-09,control_albuquerque,control,Albuquerque,NM,1029,119,0,1,0,1,0,0,5,0
2024-06-09,control_chattanooga,control,Chattanooga,TN,1042,1,0,0,0,0,0,0,0,0
2024-06-09,control_des_moines,control,Des Moines,IA,956,95,0,2,0,0,0,0,6,0
2024-06-09,control_shreveport,control,Shreveport,LA,886,0,0,0,0,0,0,0,0,0
2024-06-09,control_spokane,control,Spokane,WA,383,1,0,0,0,0,0,0,0,0
2024-06-09,control_syracuse,control,Syracuse,NY,791,0,0,0,0,0,0,0,0,0
2024-06-10,20240609_san_antonio,event,San Antonio,TX,774,272,0,23,3,2,0,0,23,0
2024-06-10,control_albuquerque,control,Albuquerque,NM,694,137,0,12,1,0,0,0,5,0
2024-06-10,control_chattanooga,control,Chattanooga,TN,1136,1,0,0,0,0,0,0,0,0
2024-06-10,control_des_moines,control,Des Moines,IA,1053,113,0,0,1,2,0,0,11,0
2024-06-10,control_shreveport,control,Shreveport,LA,895,0,0,0,0,0,0,0,0,0
2024-06-10,control_spokane,control,Spokane,WA,414,0,0,0,0,0,0,0,0,0
2024-06-10,control_syracuse,control,Syracuse,NY,813,0,0,0,0,0,0,0,0,0
2024-06-13,20240614_detroit,event,Detroit,MI,1686,148,0,2,0,0,8,0,5,0
2024-06-13,control_albuquerque,control,Albuquerque,NM,1143,155,0,16,0,0,0,0,10,0
2024-06-13,control_chattanooga,control,Chattanooga,TN,1130,0,0,0,0,0,0,0,0,0
2024-06-13,control_des_moines,control,Des Moines,IA,1000,112,0,2,1,1,0,0,18,0
2024-06-13,control_shreveport,control,Shreveport,LA,964,3,0,2,0,0,0,0,0,0
2024-06-13,control_spokane,control,Spokane,WA,378,0,0,0,0,0,0,0,0,0
2024-06-13,control_syracuse,control,Syracuse,NY,862,1,0,0,0,0,0,0,1,0
2024-06-14,20240614_detroit,event,Detroit,MI,1890,169,0,3,2,0,4,0,10,0
2024-06-14,20240615_detroit,event,Detroit,MI,1890,169,0,3,2,0,4,0,10,0
2024-06-14,control_albuquerque,control,Albuquerque,NM,1050,151,0,13,0,0,0,0,7,0
2024-06-14,control_chattanooga,control,Chattanooga,TN,1221,0,0,0,0,0,0,0,0,0
2024-06-14,control_des_moines,control,Des Moines,IA,1087,132,0,2,0,2,0,0,13,0
2024-06-14,control_shreveport,control,Shreveport,LA,1009,4,0,0,0,0,0,0,0,0
2024-06-14,control_spokane,control,Spokane,WA,393,0,0,0,0,0,0,0,0,0
2024-06-14,control_syracuse,control,Syracuse,NY,927,0,0,0,0,0,0,0,0,0
2024-06-15,20240614_detroit,event,Detroit,MI,1863,191,1,0,4,1,9,0,8,0
2024-06-15,20240615_detroit,event,Detroit,MI,1863,191,1,0,4,1,9,0,8,0
2024-06-15,20240616_detroit,event,Detroit,MI,1863,191,1,0,4,1,9,0,8,0
2024-06-15,control_albuquerque,control,Albuquerque,NM,1003,156,0,7,0,0,0,0,9,0
2024-06-15,control_chattanooga,control,Chattanooga,TN,1162,0,0,0,0,0,0,0,0,0
2024-06-15,control_des_moines,control,Des Moines,IA,531,76,0,2,0,0,0,0,6,0
2024-06-15,control_shreveport,control,Shreveport,LA,913,1,0,1,0,0,0,0,0,0
2024-06-15,control_spokane,control,Spokane,WA,325,0,0,0,0,0,0,0,0,0
2024-06-15,control_syracuse,control,Syracuse,NY,883,0,0,0,0,0,0,0,0,0
2024-06-16,20240615_detroit,event,Detroit,MI,1789,182,0,1,2,2,16,0,6,0
2024-06-16,20240616_detroit,event,Detroit,MI,1789,182,0,1,2,2,16,0,6,0
2024-06-16,control_albuquerque,control,Albuquerque,NM,1080,123,0,3,0,0,0,0,3,0
2024-06-16,control_chattanooga,control,Chattanooga,TN,1073,0,0,0,0,0,0,0,0,0
2024-06-16,control_des_moines,control,Des Moines,IA,851,82,0,1,0,0,0,0,3,0
2024-06-16,control_shreveport,control,Shreveport,LA,922,0,0,0,0,0,0,0,0,0
2024-06-16,control_spokane,control,Spokane,WA,357,0,0,0,0,0,0,0,0,0
2024-06-16,control_syracuse,control,Syracuse,NY,818,1,0,0,0,0,0,0,0,0
2024-06-17,20240616_detroit,event,Detroit,MI,1571,187,0,2,1,1,10,0,4,0
2024-06-17,control_albuquerque,control,Albuquerque,NM,1029,135,0,8,0,1,0,0,3,0
2024-06-17,control_chattanooga,control,Chattanooga,TN,1141,0,0,0,0,0,0,0,0,0
2024-06-17,control_des_moines,control,Des Moines,IA,867,108,0,1,2,1,0,0,8,0
2024-06-17,control_shreveport,control,Shreveport,LA,935,1,0,0,0,0,0,0,0,0
2024-06-17,control_spokane,control,Spokane,WA,368,0,0,0,0,0,0,0,0,0
2024-06-17,control_syracuse,control,Syracuse,NY,823,0,0,0,0,0,0,0,0,0
2024-07-23,20240724_west_palm_beach,event,West Palm Beach,FL,1655,410,0,4,10,3,1,0,41,0
2024-07-23,control_albuquerque,control,Albuquerque,NM,1089,156,1,15,0,0,0,0,8,0
2024-07-23,control_chattanooga,control,Chattanooga,TN,974,0,0,0,0,0,0,0,0,0
2024-07-23,control_des_moines,control,Des Moines,IA,1043,107,0,2,0,1,0,0,10,0
2024-07-23,control_shreveport,control,Shreveport,LA,831,0,0,0,0,0,0,0,0,0
2024-07-23,control_spokane,control,Spokane,WA,454,2,0,0,0,0,0,0,0,0
2024-07-23,control_syracuse,control,Syracuse,NY,885,0,0,0,0,0,0,0,0,0
2024-07-24,20240724_west_palm_beach,event,West Palm Beach,FL,1804,457,0,1,7,1,1,0,55,0
2024-07-24,20240725_west_palm_beach,event,West Palm Beach,FL,1804,457,0,1,7,1,1,0,55,0
2024-07-24,control_albuquerque,control,Albuquerque,NM,1063,167,0,13,0,0,0,0,12,0
2024-07-24,control_chattanooga,control,Chattanooga,TN,1063,0,0,0,0,0,0,0,0,0
2024-07-24,control_des_moines,control,Des Moines,IA,955,104,0,1,1,1,0,0,16,0
2024-07-24,control_shreveport,control,Shreveport,LA,932,0,0,0,0,0,0,0,0,0
2024-07-24,control_spokane,control,Spokane,WA,453,2,0,0,0,0,0,0,1,0
2024-07-24,control_syracuse,control,Syracuse,NY,849,0,0,0,0,0,0,0,0,0
2024-07-25,20240724_west_palm_beach,event,West Palm Beach,FL,1886,484,0,5,7,1,1,0,60,0
2024-07-25,20240725_west_palm_beach,event,West Palm Beach,FL,1886,484,0,5,7,1,1,0,60,0
2024-07-25,20240726_west_palm_beach,event,West Palm Beach,FL,1886,484,0,5,7,1,1,0,60,0
2024-07-25,control_albuquerque,control,Albuquerque,NM,1058,177,0,19,0,1,0,0,9,0
2024-07-25,control_chattanooga,control,Chattanooga,TN,1175,0,0,0,0,0,0,0,0,0
2024-07-25,control_des_moines,control,Des Moines,IA,1133,93,0,0,0,0,0,0,12,0
2024-07-25,control_shreveport,control,Shreveport,LA,893,0,0,0,0,0,0,0,0,0
2024-07-25,control_spokane,control,Spokane,WA,501,6,0,0,0,1,0,0,1,0
2024-07-25,control_syracuse,control,Syracuse,NY,945,0,0,0,0,0,0,0,0,0
2024-07-26,20240725_west_palm_beach,event,West Palm Beach,FL,1947,445,0,2,7,0,5,0,59,0
2024-07-26,20240726_west_palm_beach,event,West Palm Beach,FL,1947,445,0,2,7,0,5,0,59,0
2024-07-26,20240727_west_palm_beach,event,West Palm Beach,FL,1947,445,0,2,7,0,5,0,59,0
2024-07-26,control_albuquerque,control,Albuquerque,NM,1112,177,0,21,0,1,0,0,9,0
2024-07-26,control_chattanooga,control,Chattanooga,TN,1133,0,0,0,0,0,0,0,0,0
2024-07-26,control_des_moines,control,Des Moines,IA,1176,114,0,5,0,0,0,0,12,0
2024-07-26,control_shreveport,control,Shreveport,LA,909,0,0,0,0,0,0,0,0,0
2024-07-26,control_spokane,control,Spokane,WA,509,6,0,0,0,0,0,0,1,0
2024-07-26,control_syracuse,control,Syracuse,NY,963,0,0,0,0,0,0,0,0,0
2024-07-27,20240726_west_palm_beach,event,West Palm Beach,FL,1742,347,0,2,3,1,1,0,37,0
2024-07-27,20240727_west_palm_beach,event,West Palm Beach,FL,1742,347,0,2,3,1,1,0,37,0
2024-07-27,20240728_west_palm_beach,event,West Palm Beach,FL,1742,347,0,2,3,1,1,0,37,0
