tail,date,file_date,dated_from_previous_utc_day,airport_code,airport_name,airport_city,median_km_from_field,ground_points,first_seen_utc,last_seen_utc,lat,lon,type,registration,sources,archives_agreeing,nearest_event_city,nearest_event_state,nearest_event_date,nearest_event_who,nearest_event_title,charlie_present,erika_present,event_offset_days,miles_to_event_city,within_50mi,same_day,event_page
CONTROL-LUFTHANSA,2024-04-04,2024-04-04,False,LBSF,Sofia Airport,Sofia,0.77,29,2024-04-04T20:01:43.300000Z,2024-04-04T20:04:57.840000Z,42.69138,23.41116,A319,D-AIBD,airplanes-live,1,Lawrence,KS,2024-04-03,Charlie,Live Free Tour — University of Kansas,yes,not_documented,-1,5614.03,no,no,site/docs/Planes/following/speaking/20240403_lawrence.mdx
CONTROL-RYANAIR,2024-04-04,2024-04-04,False,EIDW,Dublin Airport,Dublin,0.83,14,2024-04-04T12:00:36.820000Z,2024-04-04T12:02:26.690000Z,53.43196,-6.25079,B738,EI-EFZ,airplanes-live,1,Lawrence,KS,2024-04-03,Charlie,Live Free Tour — University of Kansas,yes,not_documented,-1,4086.08,no,no,site/docs/Planes/following/speaking/20240403_lawrence.mdx
N102DZ,2024-04-04,2024-04-04,False,KVNY,Van Nuys Airport,Van Nuys,0.74,191,2024-04-04T19:44:48.380000Z,2024-04-04T20:17:42.440000Z,34.21615,-118.49224,GLF5,N102DZ,airplanes-live,1,Lawrence,KS,2024-04-03,Charlie,Live Free Tour — University of Kansas,yes,not_documented,-1,1325.58,no,no,site/docs/Planes/following/speaking/20240403_lawrence.mdx
N872RA,2024-04-04,2024-04-04,False,KSDL,Scottsdale Airport,Scottsdale,1.21,7,2024-04-04T03:32:54.400000Z,2024-04-04T03:33:05.220000Z,33.63056,-111.90172,BE40,N872RA,adsb-lol|airplanes-live,2,Lawrence,KS,2024-04-03,Charlie,Live Free Tour — University of Kansas,yes,not_documented,-1,995.04,no,no,site/docs/Planes/following/speaking/20240403_lawrence.mdx
N582MM,2024-04-05,2024-04-05,False,KORL,Orlando Executive Airport,Orlando,0.53,40,2024-04-05T15:45:15.080000Z,2024-04-05T15:48:28.460000Z,28.54476,-81.33829,LJ60,N582MM,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2024-04-05,2024-04-05,False,KVNY,Van Nuys Airport,Van Nuys,0.65,123,2024-04-05T18:03:18.430000Z,2024-04-05T18:32:35.560000Z,34.20414,-118.49154,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
T7-ELL,2024-04-06,2024-04-06,False,VHHH,Hong Kong International Airport,Hong Kong,2.37,53,2024-04-06T02:38:16.370000Z,2024-04-06T02:49:16.040000Z,22.296,113.89938,GLEX,T7-ELL,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2024-04-07,2024-04-07,False,KVNY,Van Nuys Airport,Van Nuys,0.9,34,2024-04-07T23:18:34.960000Z,2024-04-07T23:22:22.730000Z,34.21754,-118.49278,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N582MM,2024-04-07,2024-04-07,False,KSAN,San Diego International Airport,San Diego,0.03,55,2024-04-07T20:09:31.830000Z,2024-04-07T20:45:25.110000Z,32.73338,-117.18995,LJ60,N582MM,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
N872RA,2024-04-07,2024-04-07,False,KSDL,Scottsdale Airport,Scottsdale,0.18,8,2024-04-07T19:53:04.440000Z,2024-04-07T19:55:23.330000Z,33.62154,-111.91209,BE40,N872RA,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
N872RA,2024-04-07,2024-04-07,False,KSDL,Scottsdale Airport,Scottsdale,1.24,5,2024-04-07T20:48:45.490000Z,2024-04-07T20:49:14.870000Z,33.63072,-111.90152,BE40,N872RA,adsb-lol,1,,,,,,,,,,no,no,
N872RA,2024-04-08,2024-04-08,False,KSBA,Santa Barbara Municipal Airport,Santa Barbara,0.6,45,2024-04-08T18:57:08.660000Z,2024-04-08T19:02:12.790000Z,34.42757,-119.84638,BE40,N872RA,airplanes-live,1,Omaha,NE,2024-04-09,Charlie,Win Every Vote / Winner-Take-All rally — Omaha,yes,not_documented,1,1376.03,no,no,site/docs/Planes/following/speaking/20240409_omaha.mdx
N872RA,2024-04-08,2024-04-08,False,KSBA,Santa Barbara Municipal Airport,Santa Barbara,0.52,7,2024-04-08T19:56:19.410000Z,2024-04-08T19:56:55.890000Z,34.42797,-119.8347,BE40,N872RA,airplanes-live,1,Omaha,NE,2024-04-09,Charlie,Win Every Vote / Winner-Take-All rally — Omaha,yes,not_documented,1,1375.42,no,no,site/docs/Planes/following/speaking/20240409_omaha.mdx
N872RA,2024-04-08,2024-04-08,False,KSDL,Scottsdale Airport,Scottsdale,0.05,10,2024-04-08T23:08:49.150000Z,2024-04-08T23:40:19.940000Z,33.62243,-111.91107,BE40,N872RA,adsb-lol|airplanes-live,2,Omaha,NE,2024-04-09,Charlie,Win Every Vote / Winner-Take-All rally — Omaha,yes,not_documented,1,1015.15,no,no,site/docs/Planes/following/speaking/20240409_omaha.mdx
N560TW,2024-04-09,2024-04-09,False,KSDL,Scottsdale Airport,Scottsdale,0.94,29,2024-04-09T17:02:26.580000Z,2024-04-09T17:06:44.210000Z,33.6283,-111.90316,C56X,N560TW,airplanes-live,1,Omaha,NE,2024-04-09,Charlie,Win Every Vote / Winner-Take-All rally — Omaha,yes,not_documented,0,1014.54,no,yes,site/docs/Planes/following/speaking/20240409_omaha.mdx
N560TW,2024-04-09,2024-04-09,False,KSNA,John Wayne Orange County International Airport,Santa Ana,0.75,4,2024-04-09T18:29:14.010000Z,2024-04-09T18:29:39.080000Z,33.68022,-117.86409,C56X,N560TW,adsb-lol|airplanes-live,2,Omaha,NE,2024-04-09,Charlie,Win Every Vote / Winner-Take-All rally — Omaha,yes,not_documented,0,1301.04,no,yes,site/docs/Planes/following/speaking/20240409_omaha.mdx
N872RA,2024-04-09,2024-04-09,False,KSLC,Salt Lake City International Airport,Salt Lake City,1.71,4,2024-04-09T00:55:57.930000Z,2024-04-09T00:57:51.250000Z,40.78472,-111.96033,BE40,N872RA,adsb-lol|airplanes-live,2,Omaha,NE,2024-04-09,Charlie,Win Every Vote / Winner-Take-All rally — Omaha,yes,not_documented,0,828.67,no,yes,site/docs/Planes/following/speaking/20240409_omaha.mdx
N872RA,2024-04-09,2024-04-09,False,KSLC,Salt Lake City International Airport,Salt Lake City,1.82,21,2024-04-09T14:32:08.500000Z,2024-04-09T14:34:31.200000Z,40.79808,-111.96195,BE40,N872RA,adsb-lol|airplanes-live,2,Omaha,NE,2024-04-09,Charlie,Win Every Vote / Winner-Take-All rally — Omaha,yes,not_documented,0,828.63,no,yes,site/docs/Planes/following/speaking/20240409_omaha.mdx
N872RA,2024-04-09,2024-04-09,False,KUDD,Bermuda Dunes Airport,Bermuda Dunes,0.54,6,2024-04-09T18:20:09.550000Z,2024-04-09T18:21:43.460000Z,33.75043,-116.28041,BE40,N872RA,airplanes-live,1,Omaha,NE,2024-04-09,Charlie,Win Every Vote / Winner-Take-All rally — Omaha,yes,not_documented,0,1220.2,no,yes,site/docs/Planes/following/speaking/20240409_omaha.mdx
N582MM,2024-04-10,2024-04-10,False,KSDL,Scottsdale Airport,Scottsdale,0.27,9,2024-04-10T04:20:26.690000Z,2024-04-10T04:20:55.360000Z,33.62098,-111.91273,LJ60,N582MM,adsb-lol|airplanes-live,2,Omaha,NE,2024-04-09,Charlie,Win Every Vote / Winner-Take-All rally — Omaha,yes,not_documented,-1,1015.28,no,no,site/docs/Planes/following/speaking/20240409_omaha.mdx
N582MM,2024-04-10,2024-04-10,False,KSDL,Scottsdale Airport,Scottsdale,1.2,2,2024-04-10T17:53:19.210000Z,2024-04-10T17:53:27.200000Z,33.63049,-111.90177,LJ60,N582MM,adsb-lol|airplanes-live,2,Omaha,NE,2024-04-09,Charlie,Win Every Vote / Winner-Take-All rally — Omaha,yes,not_documented,-1,1014.39,no,no,site/docs/Planes/following/speaking/20240409_omaha.mdx
N582MM,2024-04-10,2024-04-10,False,KSDL,Scottsdale Airport,Scottsdale,0.22,1,2024-04-10T23:26:48.820000Z,2024-04-10T23:26:48.820000Z,33.62125,-111.9124,LJ60,N582MM,adsb-lol|airplanes-live,2,Omaha,NE,2024-04-09,Charlie,Win Every Vote / Winner-Take-All rally — Omaha,yes,not_documented,-1,1015.26,no,no,site/docs/Planes/following/speaking/20240409_omaha.mdx
N872RA,2024-04-10,2024-04-10,False,KSDL,Scottsdale Airport,Scottsdale,0.66,38,2024-04-10T18:25:26.750000Z,2024-04-10T19:06:36.820000Z,33.62616,-111.90504,BE40,N872RA,airplanes-live,1,Omaha,NE,2024-04-09,Charlie,Win Every Vote / Winner-Take-All rally — Omaha,yes,not_documented,-1,1014.71,no,no,site/docs/Planes/following/speaking/20240409_omaha.mdx
N872RA,2024-04-10,2024-04-10,False,KSFO,San Francisco International Airport,San Francisco,0.35,20,2024-04-10T23:48:12.570000Z,2024-04-10T23:49:56.370000Z,37.62285,-122.37582,BE40,N872RA,adsb-lol|airplanes-live,2,Omaha,NE,2024-04-09,Charlie,Win Every Vote / Winner-Take-All rally — Omaha,yes,not_documented,-1,1421.18,no,no,site/docs/Planes/following/speaking/20240409_omaha.mdx
N582MM,2024-04-11,2024-04-11,False,KSDL,Scottsdale Airport,Scottsdale,1.22,18,2024-04-11T12:56:40.740000Z,2024-04-11T13:02:00.130000Z,33.63063,-111.90159,LJ60,N582MM,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
N872RA,2024-04-11,2024-04-11,False,KSAN,San Diego International Airport,San Diego,0.32,24,2024-04-11T21:25:33.770000Z,2024-04-11T21:28:01.360000Z,32.73374,-117.18659,BE40,N872RA,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
N872RA,2024-04-11,2024-04-11,False,KSAN,San Diego International Airport,San Diego,1.02,6,2024-04-11T22:55:32.280000Z,2024-04-11T22:56:14.330000Z,32.7322,-117.17919,BE40,N872RA,adsb-lol,1,,,,,,,,,,no,no,
N872RA,2024-04-11,2024-04-11,False,KSFO,San Francisco International Airport,San Francisco,0.59,145,2024-04-11T03:18:27.150000Z,2024-04-11T03:47:49.430000Z,37.61858,-122.38128,BE40,N872RA,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
N872RA,2024-04-11,2024-04-11,False,KSJC,Mineta San Jose International Airport,San Jose,0.59,14,2024-04-11T17:54:32.870000Z,2024-04-11T17:56:06.100000Z,37.36402,-121.93551,BE40,N872RA,adsb-lol,1,,,,,,,,,,no,no,
N872RA,2024-04-11,2024-04-11,False,KSJC,Mineta San Jose International Airport,San Jose,1.01,92,2024-04-11T20:14:34.670000Z,2024-04-11T20:19:46.380000Z,37.35472,-121.92311,BE40,N872RA,adsb-lol,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2024-04-14,2024-04-14,False,LEGE,Girona-Costa Brava Airport,Girona,0.43,171,2024-04-14T19:43:42.970000Z,2024-04-14T20:35:34.570000Z,41.90112,2.76394,B738,EI-EFZ,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-15,2024-04-15,False,EDDM,Munich Airport,Munich,1.08,1,2024-04-15T17:42:58.500000Z,2024-04-15T17:42:58.500000Z,48.34647,11.77657,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-16,2024-04-16,False,EHAM,Amsterdam Airport Schiphol,Amsterdam,0.82,32,2024-04-16T14:28:21.450000Z,2024-04-16T14:30:39.950000Z,52.3056,4.77489,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-16,2024-04-16,False,EHAM,Amsterdam Airport Schiphol,Amsterdam,1.13,46,2024-04-16T15:25:58.710000Z,2024-04-16T15:35:29.360000Z,52.30187,4.7515,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-16,2024-04-16,False,EHAM,Amsterdam Airport Schiphol,Amsterdam,0.76,21,2024-04-16T19:26:23.120000Z,2024-04-16T19:28:33.210000Z,52.30561,4.77396,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-RYANAIR,2024-04-16,2024-04-16,False,EGHH,Bournemouth Airport,Bournemouth,0.72,17,2024-04-16T05:39:54.370000Z,2024-04-16T05:46:01.660000Z,50.7812,-1.82937,B738,EI-EFZ,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2024-04-16,2024-04-16,False,EGHH,Bournemouth Airport,Bournemouth,0.52,15,2024-04-16T11:37:23.640000Z,2024-04-16T11:39:41.790000Z,50.77683,-1.83488,B738,EI-EFZ,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2024-04-16,2024-04-16,False,EGHH,Bournemouth Airport,Bournemouth,0.41,23,2024-04-16T16:04:32.300000Z,2024-04-16T16:14:09.500000Z,50.77918,-1.83405,B738,EI-EFZ,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2024-04-16,2024-04-16,False,EGHH,Bournemouth Airport,Bournemouth,0.45,9,2024-04-16T21:41:43.630000Z,2024-04-16T21:44:28.470000Z,50.77804,-1.83444,B738,EI-EFZ,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2024-04-16,2024-04-16,False,LEMG,Málaga-Costa del Sol Airport,Málaga,0.42,9,2024-04-16T08:00:06.740000Z,2024-04-16T08:02:23.800000Z,36.67814,-4.5015,B738,EI-EFZ,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2024-04-16,2024-04-16,False,LEPA,Palma de Mallorca Airport,Palma de Mallorca,0.78,3,2024-04-16T18:01:30.300000Z,2024-04-16T18:01:41.800000Z,39.55136,2.72968,B738,EI-EFZ,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2024-04-16,2024-04-16,False,LEPA,Palma de Mallorca Airport,Palma de Mallorca,0.34,55,2024-04-16T19:03:44.890000Z,2024-04-16T19:29:30.400000Z,39.54876,2.7377,B738,EI-EFZ,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-18,2024-04-18,False,EDDM,Munich Airport,Munich,1.24,1,2024-04-18T05:19:55.040000Z,2024-04-18T05:19:55.040000Z,48.34524,11.77528,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-RYANAIR,2024-04-18,2024-04-18,False,EGHH,Bournemouth Airport,Bournemouth,0.4,26,2024-04-18T05:29:23.910000Z,2024-04-18T05:38:28.350000Z,50.77942,-1.83409,B738,EI-EFZ,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2024-04-18,2024-04-18,False,EGHH,Bournemouth Airport,Bournemouth,0.51,4,2024-04-18T10:45:30.710000Z,2024-04-18T10:46:16.280000Z,50.77674,-1.84377,B738,EI-EFZ,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2024-04-18,2024-04-18,False,EGHH,Bournemouth Airport,Bournemouth,0.41,24,2024-04-18T11:44:00.050000Z,2024-04-18T11:50:12.550000Z,50.77853,-1.83467,B738,EI-EFZ,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2024-04-18,2024-04-18,False,EGHH,Bournemouth Airport,Bournemouth,0.47,15,2024-04-18T20:13:21.310000Z,2024-04-18T20:19:40.510000Z,50.77843,-1.83373,B738,EI-EFZ,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2024-04-18,2024-04-18,False,GCTS,Tenerife Sur Airport,Tenerife,0.88,76,2024-04-18T15:38:47.400000Z,2024-04-18T16:30:28.160000Z,28.04481,-16.58142,B738,EI-EFZ,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2024-04-18,2024-04-18,False,LEPA,Palma de Mallorca Airport,Palma de Mallorca,0.59,15,2024-04-18T07:27:09.070000Z,2024-04-18T07:33:06.670000Z,39.54645,2.73773,B738,EI-EFZ,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2024-04-18,2024-04-18,False,LEPA,Palma de Mallorca Airport,Palma de Mallorca,0.68,1,2024-04-18T08:30:55.940000Z,2024-04-18T08:30:55.940000Z,39.55277,2.73101,B738,EI-EFZ,airplanes-live,1,,,,,,,,,,no,no,
SU-BND,2024-04-18,2024-04-18,False,LGPZ,Aktion National Airport,Preveza,3.98,1,2024-04-18T08:52:06.650000Z,2024-04-18T08:52:06.650000Z,38.95665,20.74273,GLF4,SU-BND,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-19,2024-04-19,False,EDDM,Munich Airport,Munich,0.92,9,2024-04-19T09:39:02.250000Z,2024-04-19T09:40:14.930000Z,48.35931,11.79541,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-19,2024-04-19,False,EDDM,Munich Airport,Munich,0.75,9,2024-04-19T12:25:48.980000Z,2024-04-19T12:27:02.070000Z,48.358,11.79402,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-19,2024-04-19,False,EDDM,Munich Airport,Munich,1.07,9,2024-04-19T14:54:08.820000Z,2024-04-19T14:56:26.040000Z,48.36115,11.79538,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-19,2024-04-19,False,EDDM,Munich Airport,Munich,0.77,6,2024-04-19T19:18:53.940000Z,2024-04-19T19:21:20.660000Z,48.35841,11.7939,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-19,2024-04-19,False,LOWL,Linz-Hörsching Airport,Linz,0.5,32,2024-04-19T07:32:33.970000Z,2024-04-19T08:26:12.800000Z,48.23186,14.184,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-19,2024-04-19,False,LOWW,Vienna International Airport,Vienna,0.73,44,2024-04-19T06:35:09.820000Z,2024-04-19T06:40:10.530000Z,48.11383,16.57792,A319,D-AIBD,adsb-lol,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-19,2024-04-19,False,LOWW,Vienna International Airport,Vienna,0.55,13,2024-04-19T07:32:33.970000Z,2024-04-19T07:34:32.920000Z,48.11437,16.57401,A319,D-AIBD,adsb-lol,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-19,2024-04-19,False,LOWW,Vienna International Airport,Vienna,0.83,56,2024-04-19T05:50:10.500000Z,2024-04-19T06:40:10.520000Z,48.11597,16.57701,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
SU-BND,2024-04-19,2024-04-19,False,KPVU,Provo Municipal Airport,Provo,1.03,23,2024-04-19T21:33:34.670000Z,2024-04-19T21:36:25.290000Z,40.22668,-111.72905,GLF4,SU-BND,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
SU-BND,2024-04-19,2024-04-19,False,KSLC,Salt Lake City International Airport,Salt Lake City,1.72,2,2024-04-19T20:03:15.300000Z,2024-04-19T20:07:56.960000Z,40.78333,-111.96075,GLF4,SU-BND,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-20,2024-04-20,False,LBSF,Sofia Airport,Sofia,0.77,123,2024-04-20T16:09:26.870000Z,2024-04-20T17:04:00.920000Z,42.69447,23.40866,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2024-04-20,2024-04-20,False,LGRP,"Rhodes International Airport ""Diagoras""",Rhodes,0.36,23,2024-04-20T10:21:34.390000Z,2024-04-20T10:24:28.390000Z,36.40306,28.08347,B738,EI-EFZ,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2024-04-20,2024-04-20,False,LIRA,Ciampino–G. B. Pastine International Airport,Rome,0.38,125,2024-04-20T17:20:42.050000Z,2024-04-20T18:12:14.880000Z,41.79544,12.59628,B738,EI-EFZ,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-RYANAIR,2024-04-20,2024-04-20,False,LQSA,Sarajevo International Airport,Sarajevo,3.17,2,2024-04-20T08:45:35.060000Z,2024-04-20T08:45:38.760000Z,43.81594,18.29384,B738,EI-EFZ,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-21,2024-04-21,False,EDDB,Berlin Brandenburg Airport,Berlin,0.19,31,2024-04-21T08:35:12.390000Z,2024-04-21T08:39:05.050000Z,52.36169,13.5051,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-21,2024-04-21,False,EDDB,Berlin Brandenburg Airport,Berlin,0.59,3,2024-04-21T09:29:18.300000Z,2024-04-21T09:35:04.360000Z,52.36702,13.50151,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-21,2024-04-21,False,EDDK,Cologne Bonn Airport,Köln (Cologne),1.95,6,2024-04-21T21:15:35.170000Z,2024-04-21T21:17:04.260000Z,50.88003,7.12627,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-21,2024-04-21,False,EDDL,Düsseldorf Airport,Düsseldorf,0.49,7,2024-04-21T12:32:32.940000Z,2024-04-21T12:34:53.280000Z,51.28527,6.76853,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-21,2024-04-21,False,EDDL,Düsseldorf Airport,Düsseldorf,1.02,3,2024-04-21T13:42:59.930000Z,2024-04-21T13:50:35.850000Z,51.28066,6.76301,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-21,2024-04-21,False,EDDL,Düsseldorf Airport,Düsseldorf,0.8,23,2024-04-21T16:44:52.900000Z,2024-04-21T16:48:26.180000Z,51.2899,6.77829,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-21,2024-04-21,False,EDDL,Düsseldorf Airport,Düsseldorf,1.33,33,2024-04-21T17:56:50.660000Z,2024-04-21T18:06:22.230000Z,51.28011,6.75495,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-21,2024-04-21,False,EDDM,Munich Airport,Munich,1.18,1,2024-04-21T06:12:14Z,2024-04-21T06:12:14Z,48.34633,11.77476,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-21,2024-04-21,False,EDDM,Munich Airport,Munich,1.0,14,2024-04-21T07:34:11.900000Z,2024-04-21T07:37:17.600000Z,48.36027,11.79552,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-21,2024-04-21,False,EDDM,Munich Airport,Munich,0.78,15,2024-04-21T10:27:22.660000Z,2024-04-21T10:30:50.670000Z,48.35862,11.79384,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-21,2024-04-21,False,EDDM,Munich Airport,Munich,1.06,6,2024-04-21T11:37:20.680000Z,2024-04-21T11:40:53.530000Z,48.36106,11.79539,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-21,2024-04-21,False,EDDM,Munich Airport,Munich,0.71,5,2024-04-21T14:46:05.070000Z,2024-04-21T14:47:19.690000Z,48.35768,11.79375,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-21,2024-04-21,False,EDDM,Munich Airport,Munich,1.1,2,2024-04-21T15:51:11.200000Z,2024-04-21T15:51:18.050000Z,48.36116,11.7961,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-21,2024-04-21,False,EDDM,Munich Airport,Munich,0.86,6,2024-04-21T18:53:57.720000Z,2024-04-21T18:55:23.100000Z,48.35843,11.79541,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-21,2024-04-21,False,EDDM,Munich Airport,Munich,0.89,36,2024-04-21T20:22:25.530000Z,2024-04-21T20:28:50.380000Z,48.36157,11.78348,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-21,2024-04-21,False,LICC,Catania-Fontanarossa Airport,Catania,1.24,12,2024-04-21T04:22:17.820000Z,2024-04-21T04:24:38.320000Z,37.46877,15.08025,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2024-04-21,2024-04-21,False,KMRY,Monterey Regional Airport,Monterey,0.66,11,2024-04-21T02:14:41.860000Z,2024-04-21T02:42:53.370000Z,36.58871,-121.85119,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2024-04-22,2024-04-22,False,EDDK,Cologne Bonn Airport,Köln (Cologne),1.93,48,2024-04-22T04:11:16.750000Z,2024-04-22T04:20:20.730000Z,50.87999,7.1267,A319,D-AIBD,adsb-lol,1,Salt Lake City,UT,2024-04-23,Charlie,Prove Me Wrong — University of Utah,yes,not_documented,1,5116.99,no,no,site/docs/Planes/following/speaking/20240423_salt_lake_city.mdx
CONTROL-RYANAIR,2024-04-22,2024-04-22,False,LIRA,Ciampino–G. B. Pastine International Airport,Rome,0.32,111,2024-04-22T06:16:50.430000Z,2024-04-22T07:05:25.350000Z,41.80007,12.59187,B738,EI-EFZ,adsb-lol|airplanes-live,2,Salt Lake City,UT,2024-04-23,Charlie,Prove Me Wrong — University of Utah,yes,not_documented,1,5760.58,no,no,site/docs/Planes/following/speaking/20240423_salt_lake_city.mdx
CONTROL-LUFTHANSA,2024-04-23,2024-04-23,False,EDDH,Hamburg Helmut Schmidt Airport,Hamburg,0.75,168,2024-04-23T15:30:32.770000Z,2024-04-23T16:24:45.870000Z,53.62981,9.99956,A319,D-AIBD,adsb-lol|airplanes-live,2,Salt Lake City,UT,2024-04-23,Charlie,Prove Me Wrong — University of Utah,yes,not_documented,0,5060.29,no,yes,site/docs/Planes/following/speaking/20240423_salt_lake_city.mdx
CONTROL-LUFTHANSA,2024-04-23,2024-04-23,False,EDDL,Düsseldorf Airport,Düsseldorf,0.94,6,2024-04-23T20:13:16.500000Z,2024-04-23T20:13:59.140000Z,51.28113,6.76495,A319,D-AIBD,airplanes-live,1,Salt Lake City,UT,2024-04-23,Charlie,Prove Me Wrong — University of Utah,yes,not_documented,0,5086.1,no,yes,site/docs/Planes/following/speaking/20240423_salt_lake_city.mdx
CONTROL-LUFTHANSA,2024-04-23,2024-04-23,False,EDDM,Munich Airport,Munich,0.87,8,2024-04-23T05:10:23.190000Z,2024-04-23T05:11:18.810000Z,48.35904,11.79487,A319,D-AIBD,airplanes-live,1,Salt Lake City,UT,2024-04-23,Charlie,Prove Me Wrong — University of Utah,yes,not_documented,0,5386.02,no,yes,site/docs/Planes/following/speaking/20240423_salt_lake_city.mdx
CONTROL-LUFTHANSA,2024-04-23,2024-04-23,False,EDDM,Munich Airport,Munich,0.91,36,2024-04-23T10:29:54.260000Z,2024-04-23T10:40:22.250000Z,48.36058,11.77909,A319,D-AIBD,airplanes-live,1,Salt Lake City,UT,2024-04-23,Charlie,Prove Me Wrong — University of Utah,yes,not_documented,0,5385.47,no,yes,site/docs/Planes/following/speaking/20240423_salt_lake_city.mdx
