tail,date,verdict,archives_held,archives_asked_none,unresolved_by_our_tooling,adsb_lol_hole,adsb_lol_403_band,is_control,trace_points,first_seen_utc,last_seen_utc,bytes,stored_file,source_url,retrieved_utc
N582MM,2025-03-13,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,344153,N582MM/data/recovered/N582MM_2025-03-13_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/03/13/traces/75/trace_full_a77e75.json,2026-08-24T21:49:47Z
N582MM,2025-03-14,BOTH_HAVE_IT,adsb-lol|airplanes-live,adsblol-github-backup,,no,no,no,,,,16802,N582MM/data/recovered/N582MM_2025-03-14_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/03/14/traces/75/trace_full_a77e75.json,2026-08-24T21:49:47Z
N582MM,2025-03-15,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N582MM,2025-03-16,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,2393,N582MM/data/recovered/N582MM_2025-03-16_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/03/16/traces/75/trace_full_a77e75.json,2026-08-24T21:49:52Z
N582MM,2025-03-17,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,173838,N582MM/data/recovered/N582MM_2025-03-17_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/03/17/traces/75/trace_full_a77e75.json,2026-08-24T21:49:53Z
N582MM,2025-03-18,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,115222,N582MM/data/recovered/N582MM_2025-03-18_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/03/18/traces/75/trace_full_a77e75.json,2026-08-24T21:49:55Z
N582MM,2025-03-19,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,352648,N582MM/data/recovered/N582MM_2025-03-19_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/03/19/traces/75/trace_full_a77e75.json,2026-08-24T21:49:58Z
N582MM,2025-03-20,BOTH_HAVE_IT,adsb-lol|airplanes-live,adsblol-github-backup,,no,no,no,,,,140751,N582MM/data/recovered/N582MM_2025-03-20_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/03/20/traces/75/trace_full_a77e75.json,2026-08-24T21:50:00Z
N582MM,2025-03-21,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,308263,N582MM/data/recovered/N582MM_2025-03-21_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/03/21/traces/75/trace_full_a77e75.json,2026-08-24T21:50:06Z
N582MM,2025-03-22,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,346146,N582MM/data/recovered/N582MM_2025-03-22_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/03/22/traces/75/trace_full_a77e75.json,2026-08-24T21:50:08Z
N582MM,2025-04-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,1790,2025-04-01T12:57:34.510Z,2025-04-01T22:50:57.300Z,286700,N582MM/data/recovered/N582MM_2025-04-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2025/04/01/75/trace_full_a77e75.json,2026-08-24T16:33:32.437Z
N582MM,2025-04-06,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,435,N582MM/data/recovered/N582MM_2025-04-06_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/04/06/traces/75/trace_full_a77e75.json,2026-08-24T21:50:09Z
N582MM,2025-04-07,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,312975,N582MM/data/recovered/N582MM_2025-04-07_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/04/07/traces/75/trace_full_a77e75.json,2026-08-24T21:50:11Z
N582MM,2025-04-08,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,87794,N582MM/data/recovered/N582MM_2025-04-08_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/04/08/traces/75/trace_full_a77e75.json,2026-08-24T21:50:16Z
N582MM,2025-04-09,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,151036,N582MM/data/recovered/N582MM_2025-04-09_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/04/09/traces/75/trace_full_a77e75.json,2026-08-24T21:50:17Z
N582MM,2025-04-10,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,225143,N582MM/data/recovered/N582MM_2025-04-10_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/04/10/traces/75/trace_full_a77e75.json,2026-08-24T21:50:21Z
N582MM,2025-04-11,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,204363,N582MM/data/recovered/N582MM_2025-04-11_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/04/11/traces/75/trace_full_a77e75.json,2026-08-24T21:50:24Z
N582MM,2025-04-12,BOTH_HAVE_IT,adsb-lol|airplanes-live,adsblol-github-backup,,no,no,no,,,,28969,N582MM/data/recovered/N582MM_2025-04-12_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/04/12/traces/75/trace_full_a77e75.json,2026-08-24T21:50:24Z
N582MM,2025-04-13,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N582MM,2025-04-20,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,303651,N582MM/data/recovered/N582MM_2025-04-20_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/04/20/traces/75/trace_full_a77e75.json,2026-08-24T21:50:30Z
N582MM,2025-04-21,BOTH_HAVE_IT,adsb-lol|airplanes-live,adsblol-github-backup,,no,no,no,,,,187703,N582MM/data/recovered/N582MM_2025-04-21_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/04/21/traces/75/trace_full_a77e75.json,2026-08-24T21:50:32Z
N582MM,2025-04-22,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,290606,N582MM/data/recovered/N582MM_2025-04-22_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/04/22/traces/75/trace_full_a77e75.json,2026-08-24T21:50:35Z
N582MM,2025-04-23,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,210400,N582MM/data/recovered/N582MM_2025-04-23_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/04/23/traces/75/trace_full_a77e75.json,2026-08-24T21:50:37Z
N582MM,2025-04-24,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,227624,N582MM/data/recovered/N582MM_2025-04-24_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/04/24/traces/75/trace_full_a77e75.json,2026-08-24T21:50:40Z
N582MM,2025-04-25,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,134597,N582MM/data/recovered/N582MM_2025-04-25_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/04/25/traces/75/trace_full_a77e75.json,2026-08-24T21:50:42Z
N582MM,2025-04-26,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,396489,N582MM/data/recovered/N582MM_2025-04-26_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/04/26/traces/75/trace_full_a77e75.json,2026-08-24T21:50:45Z
N582MM,2025-04-27,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,252398,N582MM/data/recovered/N582MM_2025-04-27_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/04/27/traces/75/trace_full_a77e75.json,2026-08-24T21:50:47Z
N582MM,2025-04-28,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,298907,N582MM/data/recovered/N582MM_2025-04-28_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/04/28/traces/75/trace_full_a77e75.json,2026-08-24T21:50:50Z
N582MM,2025-04-29,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,122081,N582MM/data/recovered/N582MM_2025-04-29_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/04/29/traces/75/trace_full_a77e75.json,2026-08-24T21:50:51Z
N582MM,2025-04-30,BOTH_HAVE_IT,adsb-lol|airplanes-live,adsblol-github-backup,,no,no,no,,,,117795,N582MM/data/recovered/N582MM_2025-04-30_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/04/30/traces/75/trace_full_a77e75.json,2026-08-24T21:50:53Z
N582MM,2025-05-01,BOTH_HAVE_IT,adsb-lol|adsbexchange-samples|airplanes-live,,,no,no,no,1494,2025-05-01T18:19:36.850Z,2025-05-01T23:59:59.460Z,235653,N582MM/data/recovered/N582MM_2025-05-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2025/05/01/75/trace_full_a77e75.json,2026-08-24T16:33:32.437Z
N582MM,2025-05-02,BOTH_HAVE_IT,adsb-lol|airplanes-live,adsblol-github-backup,,no,no,no,,,,228280,N582MM/data/recovered/N582MM_2025-05-02_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/05/02/traces/75/trace_full_a77e75.json,2026-08-24T21:50:58Z
N582MM,2025-05-03,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,100088,N582MM/data/recovered/N582MM_2025-05-03_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/05/03/traces/75/trace_full_a77e75.json,2026-08-24T21:51:01Z
N582MM,2025-05-04,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,185405,N582MM/data/recovered/N582MM_2025-05-04_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/05/04/traces/75/trace_full_a77e75.json,2026-08-24T21:51:04Z
N582MM,2025-05-05,BOTH_HAVE_IT,adsb-lol|airplanes-live,adsblol-github-backup,,no,no,no,,,,363525,N582MM/data/recovered/N582MM_2025-05-05_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/05/05/traces/75/trace_full_a77e75.json,2026-08-24T21:51:07Z
N582MM,2025-05-06,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,409026,N582MM/data/recovered/N582MM_2025-05-06_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/05/06/traces/75/trace_full_a77e75.json,2026-08-24T21:51:09Z
N582MM,2025-05-07,BOTH_HAVE_IT,adsb-lol|airplanes-live,adsblol-github-backup,,no,no,no,,,,194351,N582MM/data/recovered/N582MM_2025-05-07_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/05/07/traces/75/trace_full_a77e75.json,2026-08-24T21:51:10Z
N582MM,2025-05-08,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,220047,N582MM/data/recovered/N582MM_2025-05-08_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/05/08/traces/75/trace_full_a77e75.json,2026-08-24T21:51:13Z
N582MM,2025-06-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,1248,2025-06-01T16:44:42.210Z,2025-06-01T23:59:44.960Z,196736,N582MM/data/recovered/N582MM_2025-06-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2025/06/01/75/trace_full_a77e75.json,2026-08-24T16:33:32.437Z
N582MM,2025-06-11,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,476555,N582MM/data/recovered/N582MM_2025-06-11_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/06/11/traces/75/trace_full_a77e75.json,2026-08-24T21:51:16Z
N582MM,2025-06-12,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,700675,N582MM/data/recovered/N582MM_2025-06-12_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/06/12/traces/75/trace_full_a77e75.json,2026-08-24T21:51:19Z
N582MM,2025-06-13,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,209735,N582MM/data/recovered/N582MM_2025-06-13_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/06/13/traces/75/trace_full_a77e75.json,2026-08-24T21:51:23Z
N582MM,2025-06-14,NEITHER_HAS_IT,,adsb-lol|airplanes-live,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N582MM,2025-06-15,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,188580,N582MM/data/recovered/N582MM_2025-06-15_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/06/15/traces/75/trace_full_a77e75.json,2026-08-24T21:51:25Z
N582MM,2025-06-16,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,761449,N582MM/data/recovered/N582MM_2025-06-16_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/06/16/traces/75/trace_full_a77e75.json,2026-08-24T21:51:28Z
N582MM,2025-06-17,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,317725,N582MM/data/recovered/N582MM_2025-06-17_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/06/17/traces/75/trace_full_a77e75.json,2026-08-24T21:51:31Z
N582MM,2025-07-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,3084,2025-07-01T00:00:08.970Z,2025-07-01T21:57:39.730Z,487488,N582MM/data/recovered/N582MM_2025-07-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2025/07/01/75/trace_full_a77e75.json,2026-08-24T16:33:32.437Z
N582MM,2025-07-07,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,552465,N582MM/data/recovered/N582MM_2025-07-07_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/07/07/traces/75/trace_full_a77e75.json,2026-08-24T21:51:34Z
N582MM,2025-07-08,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N582MM,2025-07-09,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,420900,N582MM/data/recovered/N582MM_2025-07-09_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/07/09/traces/75/trace_full_a77e75.json,2026-08-24T21:51:40Z
N582MM,2025-07-10,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,611347,N582MM/data/recovered/N582MM_2025-07-10_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/07/10/traces/75/trace_full_a77e75.json,2026-08-24T21:51:41Z
N582MM,2025-07-11,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,155644,N582MM/data/recovered/N582MM_2025-07-11_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/07/11/traces/75/trace_full_a77e75.json,2026-08-24T21:51:45Z
N582MM,2025-07-12,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,204319,N582MM/data/recovered/N582MM_2025-07-12_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/07/12/traces/75/trace_full_a77e75.json,2026-08-24T21:51:48Z
N582MM,2025-07-13,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,500479,N582MM/data/recovered/N582MM_2025-07-13_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/07/13/traces/75/trace_full_a77e75.json,2026-08-24T21:51:49Z
N582MM,2025-07-14,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,327150,N582MM/data/recovered/N582MM_2025-07-14_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/07/14/traces/75/trace_full_a77e75.json,2026-08-24T21:51:53Z
N582MM,2025-07-15,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,516778,N582MM/data/recovered/N582MM_2025-07-15_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/07/15/traces/75/trace_full_a77e75.json,2026-08-24T21:51:55Z
N582MM,2025-08-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,2346,2025-08-01T00:32:20.880Z,2025-08-01T18:09:37.590Z,377607,N582MM/data/recovered/N582MM_2025-08-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2025/08/01/75/trace_full_a77e75.json,2026-08-24T16:33:32.437Z
N582MM,2025-08-04,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,493819,N582MM/data/recovered/N582MM_2025-08-04_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/08/04/traces/75/trace_full_a77e75.json,2026-08-24T21:51:58Z
N582MM,2025-08-05,BOTH_HAVE_IT,adsb-lol|airplanes-live,adsblol-github-backup,,no,no,no,,,,83460,N582MM/data/recovered/N582MM_2025-08-05_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/08/05/traces/75/trace_full_a77e75.json,2026-08-24T21:52:00Z
N582MM,2025-08-06,BOTH_HAVE_IT,adsb-lol|airplanes-live,adsblol-github-backup,,no,no,no,,,,146153,N582MM/data/recovered/N582MM_2025-08-06_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/08/06/traces/75/trace_full_a77e75.json,2026-08-24T21:52:02Z
N582MM,2025-08-07,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,191415,N582MM/data/recovered/N582MM_2025-08-07_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/08/07/traces/75/trace_full_a77e75.json,2026-08-24T21:52:05Z
N582MM,2025-08-08,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,120083,N582MM/data/recovered/N582MM_2025-08-08_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/08/08/traces/75/trace_full_a77e75.json,2026-08-24T21:52:07Z
N582MM,2025-08-09,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,417762,N582MM/data/recovered/N582MM_2025-08-09_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/08/09/traces/75/trace_full_a77e75.json,2026-08-24T21:52:11Z
N582MM,2025-08-10,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,648482,N582MM/data/recovered/N582MM_2025-08-10_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/08/10/traces/75/trace_full_a77e75.json,2026-08-24T21:52:12Z
N582MM,2025-08-18,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,83046,N582MM/data/recovered/N582MM_2025-08-18_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/08/18/traces/75/trace_full_a77e75.json,2026-08-24T21:52:16Z
N582MM,2025-08-19,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N582MM,2025-08-20,NEITHER_HAS_IT,,adsb-lol|airplanes-live,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N582MM,2025-08-21,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,480507,N582MM/data/recovered/N582MM_2025-08-21_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/08/21/traces/75/trace_full_a77e75.json,2026-08-24T21:52:21Z
N582MM,2025-08-22,BOTH_HAVE_IT,adsb-lol|airplanes-live,adsblol-github-backup,,no,no,no,,,,59132,N582MM/data/recovered/N582MM_2025-08-22_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/08/22/traces/75/trace_full_a77e75.json,2026-08-24T21:52:24Z
N582MM,2025-08-23,BOTH_HAVE_IT,adsb-lol|airplanes-live,adsblol-github-backup,,no,no,no,,,,300102,N582MM/data/recovered/N582MM_2025-08-23_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/08/23/traces/75/trace_full_a77e75.json,2026-08-24T21:52:27Z
N582MM,2025-08-24,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,113543,N582MM/data/recovered/N582MM_2025-08-24_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/08/24/traces/75/trace_full_a77e75.json,2026-08-24T21:52:28Z
N582MM,2025-09-01,BOTH_HAVE_IT,adsb-lol|adsbexchange-samples|airplanes-live,,,no,no,no,2199,2025-09-01T12:46:50.880Z,2025-09-01T19:28:51.070Z,352513,N582MM/data/recovered/N582MM_2025-09-01_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/09/01/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-09-02,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,468,2025-09-02T23:12:23.930Z,2025-09-02T23:59:49.590Z,75109,N582MM/data/recovered/N582MM_2025-09-02_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/09/02/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-09-03,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,2270,2025-09-03T00:02:17.380Z,2025-09-03T17:56:28.520Z,362524,N582MM/data/recovered/N582MM_2025-09-03_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/09/03/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-09-04,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N582MM,2025-09-05,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,503,2025-09-05T23:06:44.030Z,2025-09-05T23:59:59.470Z,82677,N582MM/data/recovered/N582MM_2025-09-05_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/09/05/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-09-06,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,4838,2025-09-06T00:00:08.810Z,2025-09-06T23:59:59.760Z,769153,N582MM/data/recovered/N582MM_2025-09-06_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/09/06/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-09-07,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,1889,2025-09-07T00:00:09.620Z,2025-09-07T22:25:26.290Z,301382,N582MM/data/recovered/N582MM_2025-09-07_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/09/07/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-09-08,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,1151,2025-09-08T21:19:45.390Z,2025-09-08T23:59:54.120Z,182373,N582MM/data/recovered/N582MM_2025-09-08_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/09/08/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-09-09,BOTH_HAVE_IT,adsb-lol|airplanes-live,,adsblol-github-backup:LOST_TO_OUR_PREFILTER_BUG,no,no,no,3121,2025-09-09T00:00:03.330Z,2025-09-09T20:13:58.750Z,494317,N582MM/data/recovered/N582MM_2025-09-09_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/09/09/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-09-10,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,2526,2025-09-10T17:32:35.410Z,2025-09-10T23:59:50.550Z,401910,N582MM/data/recovered/N582MM_2025-09-10_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/09/10/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-09-11,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,4067,2025-09-11T00:00:00.250Z,2025-09-11T23:59:53.910Z,649090,N582MM/data/recovered/N582MM_2025-09-11_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/09/11/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-09-12,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,3440,2025-09-12T00:00:02.210Z,2025-09-12T17:46:01.750Z,544107,N582MM/data/recovered/N582MM_2025-09-12_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/09/12/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-09-13,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,1968,2025-09-13T12:52:52.230Z,2025-09-13T18:02:02.910Z,316318,N582MM/data/recovered/N582MM_2025-09-13_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/09/13/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-09-14,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,1961,2025-09-14T17:42:01.460Z,2025-09-14T22:36:20.540Z,314724,N582MM/data/recovered/N582MM_2025-09-14_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/09/14/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-09-15,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,2286,2025-09-15T17:24:06.150Z,2025-09-15T23:59:46.180Z,365454,N582MM/data/recovered/N582MM_2025-09-15_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/09/15/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-09-16,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,2595,2025-09-16T00:00:04.810Z,2025-09-16T23:09:07.880Z,410812,N582MM/data/recovered/N582MM_2025-09-16_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/09/16/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-09-17,BOTH_HAVE_IT,adsb-lol|airplanes-live,adsblol-github-backup,,no,no,no,,,,281449,N582MM/data/recovered/N582MM_2025-09-17_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/09/17/traces/75/trace_full_a77e75.json,2026-08-24T21:52:32Z
N582MM,2025-09-18,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,90595,N582MM/data/recovered/N582MM_2025-09-18_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/09/18/traces/75/trace_full_a77e75.json,2026-08-24T21:52:36Z
N582MM,2025-09-19,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,270735,N582MM/data/recovered/N582MM_2025-09-19_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/09/19/traces/75/trace_full_a77e75.json,2026-08-24T21:52:38Z
N582MM,2025-09-20,BOTH_HAVE_IT,adsb-lol|airplanes-live,adsblol-github-backup,,no,no,no,,,,286237,N582MM/data/recovered/N582MM_2025-09-20_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/09/20/traces/75/trace_full_a77e75.json,2026-08-24T21:52:40Z
N582MM,2025-09-21,BOTH_HAVE_IT,adsb-lol|airplanes-live,adsblol-github-backup,,no,no,no,,,,357322,N582MM/data/recovered/N582MM_2025-09-21_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/09/21/traces/75/trace_full_a77e75.json,2026-08-24T21:52:44Z
